close,adx,pdi,mdi,continuation,cum_mom,mom_direction,position,dist_hi,dist_lo,atr,flag_adx,flag_cont,flag_bo,alert
105000.0,12.516569272143629,41.98243589217536,57.8358764133032,0.6,0.0020985401459854003,-1,0.15503875968992248,-7.476296649461927,-1.3717975503599866,1457.9410784595443,False,False,True,False
105200.0,12.67039022390475,42.58826114390383,57.23194836279238,0.6,0.00213830755232029,-1,0.17054263565891473,-7.821133488150362,-1.6080835209281117,1368.0881442838624,False,False,True,False
106000.0,12.460045772098278,45.059556843818335,54.76839176783865,0.6,0.004270923209663502,-1,0.27522935779816515,-5.950989071582553,-2.259869267689577,1327.510419692158,False,False,True,False
104850.0,12.668220460694647,42.244502705319185,57.59419465769521,0.6,0.0029609690444145353,-1,0.16972477064220184,-6.883013318188857,-1.4070248219502082,1314.831103999861,False,False,True,False
102700.0,13.53786705973211,37.52452119144983,62.332198527515146,0.65,0.0043149466192170804,-1,0.0,-8.148500454078448,0.0,1374.486025142728,False,False,True,False
101850.0,14.58950647084965,35.82053034912235,64.04269573632027,0.7,0.0052897278314310795,-1,0.0,-7.62889045407047,0.0,1337.0227376325333,False,False,True,False
99800.0,16.107296519517824,32.041467502874056,67.8361882186963,0.7,0.005466309683177151,-1,0.0,-8.573797832214565,0.0,1387.9496849444952,False,False,True,False
101150.0,16.840479931863996,36.77216324377146,63.11400904717766,0.65,0.004722470904207699,-1,0.15789473684210525,-5.1976590577782735,-0.9745610733334263,1385.2389931627454,False,False,True,False
100050.0,17.824372857493884,34.655293176197254,65.23743185598042,0.65,0.0038301799723119536,-1,0.03205128205128205,-5.531683514839009,-0.18316832830592744,1364.8647793654065,False,False,True,False
97000.0,19.46562180857236,29.57197603317198,70.33648433502422,0.65,0.004715219421101774,-1,0.0,-7.136934156766265,0.0,1485.2315808393062,False,False,True,False
98450.0,20.2865136532491,34.49155320081239,65.42330144422405,0.6,0.003119047619047621,-1,0.13679245283018868,-6.171111614276457,-0.9779357202951762,1482.7150393507845,False,False,True,False
97800.0,21.2097797182165,33.36637492842387,66.55125731560449,0.6,0.002524271844660192,-1,0.07547169811320754,-6.885719708417861,-0.5620995680341111,1423.2353936828713,False,False,True,False
96900.0,22.28856304064687,31.81861467754662,68.10283834530236,0.65,0.0034134615384615375,-1,0.0,-7.720829596954615,0.0,1385.8614369912375,False,False,True,False
95800.0,23.552251780273398,29.987681826848764,69.93829101065104,0.7,0.005002348520432126,-1,0.0,-8.641885489774713,0.0,1365.442762920435,False,False,True,False
92800.0,25.34587295905381,25.652271308012786,74.28440386189257,0.7,0.006226415094339621,-1,0.0,-9.985178410807181,0.0,1482.196851283261,False,False,True,False
94000.0,26.388464970800324,30.011018503637693,69.9293691794869,0.7,0.005951265229615743,-1,0.08108108108108109,-9.30207150291897,-0.8207710149634385,1462.0399333344567,False,False,True,False
94400.0,27.150434615556346,31.45360552329737,68.48801086687078,0.65,0.0056390977443609045,-1,0.10810810810810811,-9.522573251296869,-1.1542513031874995,1386.1799380962814,False,False,True,False
91900.0,28.406007718192004,27.621601916532473,72.32712736895337,0.65,0.006712199717381062,-1,0.0,-10.711323916656362,0.0,1465.7385139465468,True,False,True,False
88550.0,30.162465907097715,23.491540964471195,76.46485446494937,0.7,0.008852230483271373,-1,0.0,-11.028984783745138,0.0,1600.328620093222,True,False,True,False
90250.0,30.9675916495534,29.27108273354608,70.68860663801061,0.65,0.007509416195856872,-1,0.09742120343839542,-9.798139633232188,-1.057576976285379,1607.4480043722776,True,False,True,False
92550.0,30.713171940627056,36.2839612773603,63.679724953645454,0.6,0.005928571428571427,-1,0.22922636103151864,-8.11749054692164,-2.4141235827276253,1656.916004059972,True,False,True,False
94600.0,29.68582300583401,41.820984952449216,58.14585700202404,0.6,0.0050380228136882145,-1,0.3467048710601719,-6.765605005450375,-3.5905184458749795,1684.9934323414025,True,False,True,False
94500.0,28.759024529468608,41.63093202257506,58.33606061662522,0.65,0.005424528301886794,-1,0.36503067484662577,-6.5848926250964155,-3.78551798254335,1571.779615745588,True,False,True,False
95650.0,27.454100200564824,44.740972716822874,55.22777863189348,0.6,0.004387219837863615,-1,0.5017667844522968,-4.573014994278656,-4.605447724734533,1541.652500335189,False,False,True,False
