date,ham_dev_mean,ham_dev_median,ham_D_f_minus_D_c,ham_n_f_minus_n_c,dir_disagreement,disagreement_vol,disagreement_decay,adaptive_disagree_v1,multiagent_3,basis_rate,basis_rate_chg5,pos_chg_20d_pct,vol_chg_20d_pct,rvol20,vol_rel,basis_turn,momentum_20d,bias_rate,position_pct_chg
2024-03-14,0.0,0.0,3350.0,-1.0,1.0,1349.6704032349608,-0.12976273516276865,3350.0,3350.065,0.13,4.11,54.52173658136195,917.4982381959126,3.6000804776529,1.3146602483944203,1.0,14.797747055811561,3.2014545789316173,-7.065061685406626
2024-03-15,0.0,0.0,-1475.0,-1.0,-1.0,1337.7237884595336,-0.03908502885489371,-1475.0,-1476.215,-2.43,1.5,49.51167636079521,456.7297073440089,3.5866411143831587,0.9414251457937348,-1.0,19.470404984423674,5.010952902519161,-1.9829450599483933
2024-03-18,0.0,0.0,-925.0,-1.0,-1.0,1334.000586877485,-0.008846535397491806,-925.0,-926.86,-3.72,2.4199999999999995,38.00761549154842,402.07010681510457,3.537450019958132,0.9372403973342543,-1.0,23.377308707124,5.631734700792923,-0.5632248980243615
2024-03-19,0.0,0.0,975.0,-1.0,1.0,1334.000586877485,-0.0,975.0,973.955,-2.09,6.130000000000001,16.759550691576912,149.29056138186306,3.520076024257607,0.7108628788649238,-1.0,23.86853448275863,2.840527846119434,-1.6194410787190416
2024-03-20,0.0,0.0,-1125.0,-1.0,-1.0,1329.362233316571,0.030002837854642462,-1125.0,-1126.985,-3.97,2.6,23.51684043394529,-22.8706653766277,3.4413653623057905,0.6951123808614024,-1.0,20.94943240454077,3.909921092295421,1.1979720539136984
2024-03-21,0.0,0.0,-75.0,-1.0,-1.0,1343.5983696579008,0.08047189508837169,-75.0,-77.045,-4.09,-4.22,25.30524717943776,86.70829915116609,3.446732695681239,0.6105865888753105,-1.0,20.174091141833085,3.1421665568007073,1.6745113564714975
2024-03-22,0.0,0.0,1500.0,-1.0,1.0,1335.0259952131034,0.016224802269487925,1500.0,1499.215,-1.57,0.8600000000000001,15.449638631864843,18.326702891519496,3.4427449915169723,0.6642499166947075,-1.0,12.328094302554039,-0.0458906055374686,-3.552491791773027
2024-03-25,0.0,0.0,3475.0,-1.0,1.0,1383.492909840505,-0.1315944418212208,3475.0,3477.35,4.7,8.42,14.802730481843188,50.52020166817685,3.756561260390804,0.8693467815447077,1.0,4.985337243401755,-6.329721125962107,2.768736947560968
2024-03-26,0.0,0.0,-500.0,-1.0,-1.0,1394.6390544170429,0.07350879217801816,-500.0,-499.03,1.94,4.029999999999999,4.593210715755369,7.708522018836739,3.644859470578404,0.7099313588374944,1.0,1.6408813877168305,-5.529652708179,-2.6146041476710624
2024-03-27,0.0,0.0,0.0,-1.0,0.0,1422.8053275132195,1.0165111625159142,0.0,0.625,1.25,5.220000000000001,6.269006955625006,-24.47197120132525,3.6353265601606086,0.7711135573955843,1.0,0.37037037037037646,-5.546115976125121,0.5876581821441462
2024-03-28,0.0,0.0,-50.0,-1.0,-1.0,1064.2949235106435,0.23592494257368327,-50.0,-49.425,1.15,5.24,-4.580488037820543,-66.20378682909808,2.7138167427531537,0.571023886296643,1.0,-8.976510067114097,-5.016195395255185,-1.0689335914485287
2024-03-29,0.0,0.0,725.0,-1.0,1.0,1041.8038506157936,-0.0878928955465842,725.0,726.26,2.52,4.09,-4.10265405660883,-53.98268641298856,2.7165496467515817,0.6073782158098189,1.0,-10.380912515696949,-5.774139600387285,-1.503868520353524
2024-04-01,0.0,0.0,-2775.0,-1.0,-1.0,1097.6679825885421,-0.0549306143973695,-2775.0,-2776.265,-2.53,-7.23,-3.906201226510688,-59.08194841037528,2.985098158610889,0.8626499256629411,-1.0,-4.2517006802721085,-0.6704304869442512,1.6696051581958526
2024-04-02,0.0,0.0,800.0,-1.0,1.0,1021.9072403573315,0.06650273209387965,800.0,799.885,-0.23,-2.17,-5.545784215882929,-60.53470003831685,2.766925562373559,0.6146355970034598,-1.0,-0.4930524428507388,-2.058103368407116,-4.456793887025922
2024-04-03,0.0,0.0,-400.0,-1.0,-1.0,1036.1746449015445,0.05596157870935856,-400.0,-400.335,-0.67,-1.92,-13.647855700835834,-60.77143003414314,2.724971457460984,0.6920534580528109,-1.0,-1.9298245614035037,-1.2563757203736037,-4.242576406651288
2024-04-08,0.0,0.0,-850.0,-1.0,-1.0,1027.8970611987625,-0.026531412511932095,-850.0,-850.725,-1.45,-2.6,-14.767462890054396,-51.23237173789984,2.7399117548883747,0.6403055105942032,-1.0,0.4424778761061843,0.22296297931521103,0.39766209646583395
2024-04-09,0.0,0.0,-325.0,-1.0,-1.0,1020.9515685198578,-0.030951960288443093,-325.0,-325.94,-1.88,-4.4,-15.24228912724378,-49.40370504718812,2.7418127923325795,0.5873033431684448,-1.0,0.705778561976178,0.7613373055279649,0.21763022448557656
2024-04-10,0.0,0.0,-900.0,-1.0,-1.0,1018.592779279335,0.026367746263091373,-900.0,-901.165,-2.33,0.1999999999999997,-19.710388631621136,-50.11178836573955,2.696744893434823,0.6916026934302636,-1.0,-0.3865979381443285,2.370546947424179,0.05754677032323574
2024-04-11,0.0,0.0,1725.0,-1.0,1.0,1018.592779279335,-2.2204460492503132e-17,1725.0,1725.335,0.67,0.9,-21.355887809669323,-47.24878410126227,2.6819676109785804,0.7714757742997848,1.0,-6.132665832290362,-0.35208928452800103,-2.251714558555429
2024-04-12,0.0,0.0,150.0,-1.0,1.0,1033.5363411225812,0.0626381481866731,150.0,150.245,0.49,1.16,-21.34945366872799,-62.968791131650526,2.678314480186478,0.5228277197057685,1.0,-5.555555555555558,-0.3264707841961534,-0.951408239617213
2024-04-15,0.0,0.0,225.0,-1.0,1.0,904.4289780385133,0.1350307609234377,225.0,225.445,0.89,2.34,-15.05539535589619,-75.24246852699649,2.3609191012040416,0.4747927538506597,1.0,-0.3122212310437078,-0.710795202132386,0.37211387581259636
2024-04-16,0.0,0.0,1800.0,-1.0,1.0,917.2111620501976,-0.00995643374939632,1800.0,1801.55,3.1,4.98,-12.925140443321869,-45.33932977101129,2.3816604780190027,0.8069446058643786,1.0,-5.997392438070404,-3.6139209482643375,0.4751429337144897
2024-04-17,0.0,0.0,-625.0,-1.0,-1.0,920.3474744270288,0.01960210436285521,-625.0,-624.04,1.92,4.25,-14.832873486031833,-70.51173717360949,2.364864936441664,0.4759145916835606,1.0,-6.415739948674082,-2.1729410712688857,-2.741796560251175
2024-04-18,0.0,0.0,500.0,-1.0,1.0,925.7811424328163,0.03339146858006481,500.0,501.43,2.86,2.19,-13.760850748114256,-49.12266456322693,2.3479273796525777,0.6564979607456319,1.0,-5.6981296215746,-2.782448824017403,-0.38109712548779484
2024-04-19,0.0,0.0,350.0,-1.0,1.0,933.2138864669432,0.05838025790934036,350.0,351.72,3.44,2.95,-13.809097885110727,-30.888004666139324,2.289584847882308,0.8801105804353622,1.0,-8.105802047781573,-2.997005246447948,1.141356091629664
2024-04-22,0.0,0.0,-425.0,-1.0,-1.0,920.3689191668855,-0.08673005222038574,-425.0,-423.685,2.63,1.7399999999999998,-14.474841724232418,-39.83088083644939,2.3022988854035926,0.6985184849748257,1.0,-7.498934810396252,-1.8424324629818023,0.8891711654493539
2024-04-23,0.0,0.0,-300.0,-1.0,-1.0,918.6517580844109,0.08047189548837166,-300.0,-299.04,1.92,-1.1800000000000002,-11.963136672431752,-42.8126857869165,2.250834422344371,0.7462653825575174,1.0,-4.547442063839091,-1.067276970836828,-0.7200188857412693
2024-04-24,0.0,0.0,-625.0,-1.0,-1.0,679.0037206316169,0.08577990534751304,-625.0,-624.615,0.77,-1.15,-13.279628300386056,-44.52052468611755,1.7922172703267236,1.0001318943309367,1.0,2.7932960893854775,-0.07015003054920976,1.2319468270009182
2024-04-25,0.0,0.0,400.0,-1.0,1.0,680.9387869544129,0.011157177540710462,400.0,400.98,1.96,-0.8999999999999999,-12.275581806501092,-40.37239678583414,1.792624134302612,0.9070593033333928,1.0,1.1070110701107083,-0.8481284631912223,-1.4870782463773824
2024-04-26,0.0,0.0,-150.0,-1.0,-1.0,673.638978744706,-0.9413072929363597,-150.0,-149.385,1.23,-2.21,-14.541754754254196,-65.39110445620769,1.793104754627048,0.5966226949061086,1.0,1.3837638376383854,-0.6441405808565892,-2.01080909235416
2024-04-29,0.0,0.0,-3000.0,-1.0,-1.0,827.9611928358148,-0.2047172271277716,-3000.0,-3002.005,-4.01,-6.64,-3.338037614228948,43.93594627105053,2.158777459839999,1.695113241292196,-1.0,6.820276497695854,4.430878742144029,11.901092661900513
2024-04-30,0.0,0.0,2225.0,-1.0,1.0,881.9796811121766,-0.05606702694078962,2225.0,2225.135,0.27,-1.65,-8.619857428117045,18.224007183220927,2.32777484780667,1.4144149272335311,1.0,4.110228865016352,0.2225669386929141,-6.885911321887884
2024-05-06,0.0,0.0,-475.0,-1.0,-1.0,771.4263958476702,0.08825456102004961,-475.0,-475.29,-0.58,-1.35,-7.497788594645651,-57.2515183368372,2.023923661123372,0.7166122383425237,-1.0,-0.1776198934280604,1.085954538300693,2.9180196610471
2024-05-07,0.0,0.0,-750.0,-1.0,-1.0,771.5500461306516,0.0032269260527119535,-750.0,-750.9,-1.8,-3.76,-0.9001940569408049,-18.55062357516427,2.015119463243668,0.9389649877776616,-1.0,2.612612612612608,2.301560570337946,2.357695466136489
2024-05-08,0.0,0.0,925.0,-1.0,1.0,765.7759652452984,-0.04191645944927613,925.0,924.91,-0.18,-1.41,4.312011798765499,-40.59339346574511,2.0480097880759214,0.750651128998858,-1.0,0.22361359570661765,0.6286484059272457,0.7938351103135233
2024-05-09,0.393177711056793,0.3986754966887417,175.0,-1.0,1.0,779.8827509716815,0.07902251855115175,214.37500000000003,174.91,-0.18,3.83,5.218772783164126,-23.69737343830608,2.0186460048050203,0.8747491650083619,-1.0,-1.585903083700435,0.39547007010605206,1.2703965145262952
2024-05-10,0.3966705777375155,0.3999999999999999,1675.0,-1.0,1.0,794.6614638355525,-0.08198716297247596,2553.688524590164,1676.27,2.54,2.27,6.041325095820802,27.544006389495056,2.1153497898141684,1.2856733970288188,1.0,-5.081033727551465,-2.3609984680544316,1.0010858886188467
2024-05-13,0.3937116572254035,0.3999999999999999,625.0,-1.0,1.0,796.4921035720515,0.01823215565495111,947.5806451612904,626.235,2.47,3.0500000000000003,7.55599444396215,-28.19732101412436,2.079785492632603,0.83725530626184,1.0,-7.632600258732214,-3.1010382031621098,1.4867452361692735
2024-05-14,0.3974581201569258,0.4013422818791946,1050.0,-1.0,1.0,771.6566252993756,0.02482184429706107,1700.0,1052.025,4.05,5.85,10.417753699612554,10.071647482088132,2.024679365063196,1.3751996137705649,1.0,-6.666666666666665,-4.677606046163274,0.34908944155778165
2024-05-15,0.3976851500714558,0.4013422818791946,1000.0,-1.0,1.0,755.9152695486724,-0.09485599896096064,1703.125,1002.305,4.61,4.79,12.821116341627436,41.30846879294821,2.055099512041449,1.1266657451230877,1.0,-8.199643493761144,-6.101146386489509,1.2044922130282298
2024-05-16,0.3986121096004246,0.4147180780575384,-500.0,-1.0,-1.0,746.09840433241,-0.039925384688666264,-761.5384615384615,-498.56,2.88,3.06,10.15220207253886,-6.07999104786594,2.078073547968574,0.6355766284848663,1.0,-6.935123042505598,-4.853391885092173,-2.002304811293576
2024-05-17,0.4076300205622777,0.4292031343078403,-1225.0,-1.0,-1.0,719.3290001983208,0.019242291032232982,-1336.3636363636363,-1224.74,0.52,-2.02,2.587313495040427,-16.479827620424714,2.0447574395672192,0.9380915137912674,1.0,-1.5718908922792374,-2.5361655374473546,-6.425157258207581
2024-05-20,0.4054192334458302,0.4292031343078403,225.0,-1.0,1.0,731.3739773445882,0.051082562234376884,255.22388059701493,225.52,1.04,-1.4300000000000002,5.256512075693774,25.20983639873997,2.025757249666521,0.7786210485308795,1.0,-3.1078610603290646,-2.796882164144887,-0.2112550173066663
2024-05-21,0.4056484001124969,0.4292031343078403,-350.0,-1.0,-1.0,735.692477229876,0.017833747154079548,-303.6764705882353,-349.905,0.19,-3.86,2.096309806485656,41.52195225754478,2.0246185820434563,1.1567317619200843,1.0,-1.568265682656822,-2.0786491075115876,-3.3720368470478435
2024-05-22,0.3948218826781448,0.4147180780575384,150.0,-1.0,1.0,743.767967496372,0.042364892828884025,150.0,150.235,0.47,-4.140000000000001,2.2087510774395502,-45.78807724989451,2.0207012256052805,0.5972653861830038,1.0,-1.20705663881151,-2.2956841138659367,1.2527456476919774
2024-05-23,0.3883948674276001,0.4013422818791946,125.0,-1.0,1.0,754.9355148480878,0.06118877129875291,96.42857142857142,125.165,0.33,-2.55,-2.615337919870498,-10.011922503725778,2.011499127122081,0.7723843988124247,1.0,-2.210962690004603,-2.417723846295272,-3.8726357780502596
2024-05-24,0.3851288400684165,0.4013422818791946,-725.0,-1.0,-1.0,746.1248572669182,-0.044119458912222444,-418.6619718309859,-725.51,-1.02,-1.54,-4.39050902729419,-14.381582626526235,2.033333623359772,0.7687066400384939,-1.0,-1.4200641319285334,-1.0142361031254987,-2.529738714871954
2024-05-27,0.3836279019821126,0.4013422818791946,700.0,-1.0,1.0,745.287828539029,-0.005666434256778685,525.0,700.14,0.28,-0.76,-4.008791602118485,-46.69278238079605,2.03110445768554,0.6337923807305945,1.0,-3.804347826086951,-2.1130492891213715,1.6361117032615669
2024-05-28,0.3744792728334834,0.3999999999999999,600.0,-1.0,1.0,740.6478316489665,-0.020273255363741492,542.4657534246576,600.62,1.24,1.05,-3.195608238526693,-27.400352867522905,2.038891537448155,0.7705630988981265,1.0,-4.197080291970801,-3.0135088326982973,-0.6525323498738578
2024-05-29,0.3689704450695977,0.3986754966887417,-100.0,-1.0,-1.0,743.1529558505932,0.020273255238741662,-83.78378378378379,-99.525,0.95,0.48,-3.4222448814062085,-4.016737251556424,2.037970006765624,0.6351796566153234,1.0,-4.27661510464058,-2.617389090740785,-2.2402195649751655
2024-05-30,0.3593700197520085,0.395858595280291,-400.0,-1.0,-1.0,544.4093854328454,0.10074515091877993,-256.0,-400.0,0.0,-0.33,-15.897653612773624,-54.76302401621277,1.5679942357118175,0.921845834638688,0.0,-8.541846419327005,-1.4251505358845007,-2.5537045813112225
2024-05-31,0.359711730510386,0.395858595280291,575.0,-1.0,1.0,409.43639053549794,0.06765710762566493,469.07894736842104,575.5,1.0,2.02,-10.29702860193052,-57.66076271221421,1.3603106492728902,0.7658130837911832,1.0,-5.921938088829071,-2.194445092231989,-0.685167629061445
2024-06-03,0.3630385495393928,0.3986754966887417,1075.0,-1.0,1.0,420.2834256721728,-0.04083805676760448,1033.1168831168832,1076.07,2.14,1.86,-10.716601115097031,14.611864348895187,1.3859643362105922,0.9958530234352396,1.0,-8.62989323843416,-3.7646121770093965,2.436635694760403
2024-06-04,0.3530652875073072,0.395858595280291,425.0,-1.0,1.0,422.3894280724464,0.028399201829316635,403.20512820512823,425.955,1.91,0.6699999999999999,-11.281536999894437,-47.17732906573938,1.3230732535031329,0.6112627914819352,1.0,-10.57945566286216,-4.0192244263299255,1.7100326757836237
2024-06-05,0.3518377441745007,0.395858595280291,1025.0,-1.0,1.0,426.6203630987699,-0.005132707697730577,1050.9493670886077,1026.1,2.2,1.2500000000000002,-11.95565656354077,3.5799381516467443,1.34239989658635,0.9327680516423172,1.0,-10.932619366354302,-5.405085187554793,0.02796187665836669
2024-06-06,0.3603648759574464,0.3986754966887417,-675.0,-1.0,-1.0,412.58770997334926,-0.06749633563581055,-430.31249999999994,-674.875,0.25,0.25,-17.640519158177774,-30.180345699335643,1.4091044752543702,0.7343452593744867,1.0,-9.444941808415397,-3.6437246963562764,-5.268448192799746
2024-06-07,0.3593690875965754,0.3986754966887417,550.0,-1.0,1.0,336.83902136746184,0.05568250824057423,441.358024691358,550.56,1.12,0.1200000000000001,-20.745830048227067,-54.17461749725111,1.2893678998610825,0.7502248139735003,1.0,-7.660359944623907,-4.313312930374902,-2.8070946476220326
2024-06-11,0.3591472686814716,0.3986754966887417,1525.0,-1.0,1.0,394.7850847713154,-0.044599901918042376,1599.3902439024391,1526.725,3.45,1.31,-23.17005498663169,-19.772659057851115,1.412211736201398,0.8503159982903138,1.0,-9.430438842203548,-6.780068233145931,-1.617529262809747
2024-06-12,0.3569899187849913,0.3986754966887417,-725.0,-1.0,-1.0,383.9951856880225,0.018518689393498343,-532.8313253012047,-724.49,1.02,-0.8899999999999999,-29.62015262263601,-33.07290454151806,1.4333260496270237,1.207469507073015,1.0,-6.238095238095243,-5.0878503771902395,-8.075508864084046
2024-06-13,0.3559351904673319,0.3986754966887417,325.0,-1.0,1.0,379.7506106852093,0.05619650472877387,247.6190476190476,325.765,1.53,-0.6700000000000002,-34.61389443566894,-29.583298398591428,1.3867865574423694,1.082315200386262,1.0,-5.048543689320384,-5.477565419092956,-5.976385882957979
2024-06-14,0.3447202597608758,0.395858595280291,450.0,-1.0,1.0,380.60720185680026,0.005268025771780249,344.1176470588235,450.8,1.6,1.35,-35.8193900256986,-21.35190682804293,1.3634715545949023,0.6868740648503392,1.0,-6.826923076923075,-6.024972723966537,-3.8090462950301607
2024-06-17,0.3380643846894609,0.3880227932480379,550.0,-1.0,1.0,350.7956182586573,0.04003889218752284,422.093023255814,550.94,1.88,0.7599999999999998,-34.43240110285953,-47.47100996659697,1.2150235862259278,0.6918849216285242,1.0,-10.004697040864253,-6.609475531292652,-4.402937924498495
2024-06-18,0.3397176717025901,0.3880227932480379,1500.0,-1.0,1.0,398.59126934743557,-0.0948559990554051,1500.0,1502.345,4.69,1.2400000000000002,-37.44849935675086,-2.845340410164021,1.347522333003938,1.0722061851607372,1.0,-12.452830188679243,-8.948194662480379,-4.801520095832124
2024-06-19,0.3409213754062938,0.3880227932480379,-600.0,-1.0,-1.0,393.3158634241093,-0.026949824977110494,-436.3636363636364,-599.255,1.49,0.47,-41.71643006814262,-55.65633457919835,1.386859489588286,0.7755775035092357,1.0,-11.902530459231485,-7.1925754060324865,-9.965027379309744
2024-06-20,0.3358119477968662,0.3794624491475066,-200.0,-1.0,-1.0,390.18382981952436,-0.014384103539255632,-110.1123595505618,-199.76,0.48,-1.05,-47.172365581256,-34.49805405981768,1.4048974124323794,0.5858865908736511,1.0,-11.27819548872181,-6.242240651536967,-8.225542168674703
2024-06-21,0.3431146193208492,0.3880227932480379,1250.0,-1.0,1.0,392.73626814414456,-0.1151292542897022,402.7777777777778,1249.17,-1.66,-3.26,-49.69323382912288,-25.577158755920635,1.4749552266156394,0.869989869994226,-1.0,-13.424399434762124,-8.074720548150738,-8.459712653335572
2024-06-24,0.345639461235935,0.3880227932480379,1675.0,-1.0,1.0,449.4349522631606,-0.04186983943110978,809.8901098901099,1675.08,0.16,-1.72,-56.3336412515692,-21.79152221608133,1.52879700467339,0.9155851922145604,1.0,-17.704460966542747,-10.573621490607954,-15.39564713576026
2024-06-25,0.3425002736612636,0.3880227932480379,-850.0,-1.0,-1.0,449.8738858367917,-0.009707800709442771,-203.26086956521738,-851.505,-3.01,-7.7,-66.88165277122332,19.72338204592903,1.6552100984256788,1.114078555189846,-1.0,-15.018832391713744,-8.116775687851563,-22.91502807084158
2024-06-26,0.3470373106983005,0.3880227932480379,-1150.0,-1.0,-1.0,456.7386532453992,-0.03252937826720233,-230.0,-1152.755,-5.51,-7.0,-75.98918595581723,3.9911501341416633,1.81313302488891,1.15706924766657,-1.0,-11.857142857142854,-5.174180327868849,-27.973049046513264
2024-06-27,0.3559526546136445,0.395858595280291,-1025.0,-1.0,-1.0,430.18508868429615,-0.11636388482800133,-414.3617021276596,-1026.535,-3.07,-3.55,-14.803928037960636,59.36640284420367,1.9140781803554088,1.421088560215389,-1.0,-10.076045627376429,-2.544555475430099,246.8749236743766
2024-06-28,0.3550566207845398,0.395858595280291,50.0,-1.0,1.0,454.9002204069764,0.10397207620899188,21.578947368421055,48.415,-3.17,-1.51,-6.855985520985952,36.09982141757497,1.89345683340386,1.6321447874247033,-1.0,-10.849056603773588,-2.0674646354733373,6.53706142049415
2024-07-01,0.3590786115252806,0.4000177785679363,-575.0,-1.0,-1.0,454.9002204069764,6.661338147750939e-17,-221.61458333333331,-577.59,-5.18,-5.34,-0.1035151770605408,82.17092050617116,1.9292000417636523,1.6603261919877668,-1.0,-8.77443967572723,-0.4008955068464659,6.514655827632931
2024-07-02,0.3512362342642987,0.395858595280291,800.0,-1.0,1.0,450.60449164953604,0.014773210628703492,420.61855670103097,798.22,-3.56,-0.5500000000000003,0.8556214449957642,4.906956301494359,1.914397182885448,1.247635627494496,-1.0,-8.422590068159685,-1.623911508590259,3.4201610801553706
2024-07-03,0.3515425020705665,0.395858595280291,-250.0,-1.0,-1.0,459.7982967391359,0.026531412470755654,-125.0,-252.17,-4.34,1.17,0.7823376128886403,68.39802012293192,1.9233252832245264,1.1682329079326912,-1.0,-7.1674030436917,-0.7218795117469479,1.6361280103675435
2024-07-04,0.3452737715079428,0.395858595280291,300.0,-1.0,1.0,468.58374244547844,0.06143327072792928,200.00000000000003,298.295,-3.41,-0.3400000000000003,3.788667305050169,15.009258428432748,1.8850560985449751,1.209844126089251,-1.0,-5.8617234468937855,-1.0479751435041318,3.0117885962892776
2024-07-05,0.3387081149422862,0.3858058530825672,25.0,-1.0,1.0,495.89598601659236,0.16479184137429065,14.000000000000002,23.215,-3.57,-0.3999999999999999,5.965782451734421,50.71838324298721,1.846608098739161,1.203826114005755,-1.0,-7.16757291151755,-0.7215922607247682,-3.2813189458060887
2024-07-08,0.3343054415922444,0.3858058530825672,125.0,-1.0,1.0,512.3411178625346,0.07408022673711992,85.39603960396039,123.345,-3.31,1.87,12.362729645228804,39.564010415545845,1.838573295704272,1.0738817354083832,-1.0,-6.396801599200397,-0.6497811961278299,3.060251100564648
2024-07-09,0.3309721082589111,0.3719560878243513,-250.0,-1.0,-1.0,482.4059084695333,0.09041443839175026,-140.9313725490196,-251.965,-3.93,-0.3700000000000001,12.053841103086016,25.894767135114407,1.729394541237229,1.0745497054668256,-1.0,-2.938144329896908,0.03187420314492151,-1.8879856503892123
2024-07-10,0.3311264292465654,0.3719560878243513,1175.0,-1.0,1.0,497.15473340537386,-0.024142588559766875,1015.2912621359224,1174.21,-1.58,2.76,25.86767237376876,3.776905845194856,1.7614190703991193,1.2186635556928045,-1.0,-6.754697816150335,-2.1191523390643785,3.2568060096801688
2024-07-11,0.3369951656300076,0.3830671989354623,-350.0,-1.0,-1.0,496.30874304313096,-0.0037053985966969847,-232.21153846153848,-351.43,-2.86,0.5500000000000003,28.757008067824422,23.462640598829964,1.7762285878310011,1.255512244184648,-1.0,-5.419222903885479,-1.0933197893555069,-3.818041494529445
2024-07-12,0.3402122513288452,0.3830671989354623,575.0,-1.0,1.0,494.34133477098374,-0.012256122877494603,438.0952380952381,574.125,-1.75,1.82,35.00868741115148,20.06135434025147,1.7839694390529948,0.7627898620324299,-1.0,-5.727554179566563,-2.0322805512359876,0.8614179174926795
2024-07-15,0.3424304477861721,0.3830671989354623,1700.0,-1.0,1.0,544.7280224305085,-0.056423262529392185,2469.8113207547167,1700.855,1.71,5.02,53.94274856458342,111.11786069716044,1.936536970000645,1.2664632704407393,1.0,-8.194154488517746,-5.279879378584318,9.00390762103096
2024-07-16,0.3425510179966703,0.3830671989354623,-425.0,-1.0,-1.0,516.1280440886126,0.06305656082398056,-448.8317757009346,-425.48,-0.96,2.97,59.587097446044105,16.703282016155296,1.8480442166872733,1.0748805743816372,-1.0,-4.31034482758621,-4.158009767680316,-1.311044327573252
2024-07-17,0.3500907005363529,0.3916275430359937,975.0,-1.0,1.0,520.3411709739354,-0.024275390757033687,1281.9444444444446,975.29,0.58,2.16,82.76530120481928,47.97214653345443,1.8639243668382608,0.925968658717862,1.0,-7.606382978723403,-5.899561189663583,3.1115243859334285
2024-07-18,0.3577916461628304,0.395858595280291,-550.0,-1.0,-1.0,508.88649080744494,-0.050580045424833006,-575.2293577981651,-550.855,-1.71,1.15,97.46681230045373,89.59808565707867,1.892281207557304,0.8646192904705698,-1.0,-6.832627118644064,-4.373589931773081,-0.8432699254821485
2024-07-19,0.3625151725060751,0.4000177785679363,-925.0,-1.0,-1.0,495.5393127959837,0.0150552546251421,-798.8636363636364,-926.895,-3.79,-2.04,116.7919138146648,152.75156882816324,1.884982654098996,1.60456046282722,-1.0,-2.285092491838958,-2.250523852287256,0.4988830975428238
2024-07-22,0.3587758562667588,0.4000177785679363,425.0,-1.0,1.0,440.17042154147515,0.06857396367894124,421.17117117117124,423.54,-2.92,-4.63,157.18857638794717,10.861395149633267,1.7058035925358317,0.7287345101071189,-1.0,0.45172219085263254,-3.196843966807239,0.3693942569248154
2024-07-23,0.3546091896000922,0.3931199411331861,525.0,-1.0,1.0,437.4172854139938,0.024091904308222455,534.375,524.12,-1.76,-0.8,227.8024065864471,24.18937181219756,1.666047553166217,0.992829398941574,-1.0,-2.6038781163434943,-4.2170644001307656,-1.750537815834985
2024-07-24,0.3567867119500283,0.3931199411331861,500.0,-1.0,1.0,418.8388554588808,0.04164545609023353,553.0973451327435,499.425,-1.15,-1.73,359.39721075641745,10.50374415760642,1.5557108359537533,0.9155503583579554,-1.0,-6.104808211777413,-5.0143462221614925,0.9418469860896339
2024-07-25,0.3566395785152236,0.3931199411331861,-75.0,-1.0,-1.0,419.1371933413989,0.1307479882839238,-73.35526315789474,-76.265,-2.53,-0.8199999999999998,32.40999570486055,-5.727223232899991,1.4448119218504965,0.9883376739177572,-1.0,-7.980972515856233,-4.4561519042915165,-0.021797959498326414
2024-07-26,0.346983493859139,0.3830671989354623,600.0,-1.0,1.0,403.8364539995706,-0.12424533157273329,714.7826086956521,599.42,-1.16,2.63,27.803443375962463,-33.63101634522935,1.4588978951264304,0.834080245759658,-1.0,-9.153439153439159,-5.323812412119877,2.8306301515554466
2024-07-29,0.3474239342995794,0.3830671989354623,1225.0,-1.0,1.0,430.68756229520886,-0.03781630406293355,1990.625,1225.51,1.02,3.94,29.02359116913416,-13.231831317563946,1.4948779070729177,1.1626410276359849,1.0,-12.807109252483006,-7.400210958752007,7.531558180304376
2024-07-30,0.3508051174961989,0.3830671989354623,1125.0,-1.0,1.0,444.9719092257397,-0.017046329330474053,1971.1538461538462,1125.77,1.54,3.3,29.54629996280164,29.22989526007456,1.5476317260406305,1.2860233958626888,1.0,-13.716108452950559,-9.24849027063297,3.8391435867594526
2024-07-31,0.3532310434221248,0.3830671989354623,-775.0,-1.0,-1.0,438.3638088932164,-0.05657010543907111,-1077.1186440677966,-775.425,-0.85,0.2999999999999999,23.512848212230157,42.00433858751582,1.6347082598291405,1.3287319820241097,-1.0,-12.533051295610786,-6.8982015704595945,-3.097443497591701
2024-08-01,0.3547566750139816,0.3830671989354623,925.0,-1.0,1.0,435.7766810987867,-0.0563005630301985,1570.1680672268908,925.525,1.05,3.58,27.691214477688064,22.50569185267144,1.6725115771455104,1.1835506725747582,1.0,-13.94358701436934,-8.304743542487735,6.4966161963753155
2024-08-02,0.3569277276455605,0.3830671989354623,-75.0,-1.0,-1.0,432.0544556321331,-0.05493061310007212,-108.125,-75.125,-0.25,0.91,27.74904163481991,25.582792094420004,1.6784725705805907,1.2169289432251642,-1.0,-13.738019169329075,-7.457656165205218,-3.2375182317962548
2024-08-05,0.3522490784080877,0.3719560878243513,-250.0,-1.0,-1.0,424.6728617108517,-0.034657358827997184,-334.7107438016529,-250.615,-1.23,-2.25,21.070816709017947,24.422549110309298,1.702572590965861,1.080582346479885,-1.0,-12.973838761345435,-6.235618959963185,-2.32733951421773
2024-08-06,0.350020843679853,0.3719560878243513,125.0,-1.0,1.0,432.0544556321331,0.03465735882799732,165.98360655737704,124.54,-0.92,-2.46,21.376671471598165,-14.47283200877788,1.681309150584014,0.7563615535583427,-1.0,-13.701540095592135,-5.82439872500724,-1.6401304886677126
