date,warehouse_stock,basis_spot_main,spread_near1_near3,hv_20d,oi_main,state_id,proba_max,close
2026-04-24,34298.0,-4900.0,-1680.0,0.8062431233000005,455510.0,3,0.9609,177900.0
2026-04-27,35327.0,-4560.0,-1700.0,0.8502428310971254,466692.0,3,0.7388,180560.0
2026-04-28,36392.0,-4120.0,-1520.0,0.8752621831992506,453086.0,3,0.8136,178620.0
2026-04-29,36962.0,-9380.0,-1660.0,0.8935548690499898,479107.0,3,0.9968,183880.0
2026-04-30,38012.0,-12080.0,-500.0,0.9380943285629094,489790.0,3,1.0,189080.0
2026-05-06,39041.0,-11900.0,-1880.0,1.0436457429539014,511071.0,3,1.0,199400.0
2026-05-07,42631.0,-8560.0,-2520.0,1.0990141106155942,517613.0,1,1.0,199060.0
2026-05-08,43930.0,-2560.0,-1960.0,1.1273782422302483,513252.0,3,1.0,196560.0
2026-05-11,43880.0,-9770.0,-1920.0,1.177994606144248,540666.0,3,1.0,205020.0
2026-05-12,45954.0,-5260.0,-2380.0,1.1332845234377726,537448.0,3,1.0,205260.0
2026-05-13,47720.0,-1460.0,-6340.0,1.0685715629318409,519507.0,1,1.0,201960.0
2026-05-14,49310.0,3240.0,-2780.0,1.0155163332312709,478280.0,1,1.0,191760.0
2026-05-15,50639.0,3200.0,-2800.0,0.9446313037199612,458573.0,1,0.9999,188800.0
2026-05-18,51804.0,-680.0,-1160.0,0.8786619554533076,466957.0,1,0.9983,192180.0
2026-05-19,52579.0,2100.0,-2380.0,0.851226157847819,446424.0,1,0.9988,184400.0
2026-05-20,53083.0,-4100.0,-3480.0,0.83215472797611,447264.0,1,1.0,183100.0
2026-05-21,52337.0,4400.0,-3800.0,0.8430489646592504,448172.0,1,0.9894,177600.0
2026-05-22,53047.0,-6460.0,-4420.0,0.8005872276694795,452850.0,1,0.8298,184460.0
2026-05-25,52143.0,2050.0,-3280.0,0.769918997277533,449777.0,1,0.9864,181200.0
2026-05-26,53763.0,4040.0,-3640.0,0.7818043594207513,441930.0,1,0.9968,175960.0
2026-05-27,54249.0,4000.0,-3420.0,0.8137884020664873,428592.0,1,0.9936,173000.0
2026-05-28,54033.0,-3360.0,-4080.0,0.8206760907084694,426476.0,1,0.9641,178860.0
2026-05-29,54195.0,-2240.0,-4120.0,0.8158517019202447,427826.0,1,0.9848,179740.0
2026-06-01,55215.0,100.0,-3120.0,0.8315118166413337,433713.0,1,0.9994,178900.0
2026-06-02,55990.0,2770.0,-4180.0,0.8803206013875441,432273.0,1,0.994,172980.0
2026-06-03,56045.0,3740.0,-4420.0,0.9352497583283312,427311.0,1,1.0,166760.0
2026-06-04,56599.0,7510.0,-4940.0,1.0224005433478152,425107.0,1,1.0,160740.0
2026-06-05,55687.0,-1360.0,-4760.0,1.0589441953488856,422004.0,1,1.0,164360.0
2026-06-08,55940.0,410.0,-4480.0,1.0272443182320012,423382.0,1,0.9999,163340.0
2026-06-09,55544.0,-4710.0,-5020.0,0.9293363712757796,438866.0,1,0.9997,168460.0
2026-06-10,55581.0,-1650.0,-3760.0,0.8303500438475069,443549.0,1,1.0,167400.0
2026-06-11,54683.0,-8100.0,-4700.0,0.7728345085241802,448867.0,1,1.0,174600.0
2026-06-12,53787.0,-4800.0,-1520.0,0.7261446546599075,447123.0,1,0.6618,175300.0
2026-06-15,53885.0,-3940.0,-5040.0,0.6399598256982918,450397.0,1,0.9293,174440.0
2026-06-16,53285.0,-980.0,-4760.0,0.6091290133154897,449952.0,1,0.9843,169980.0
2026-06-17,52685.0,-1800.0,-5300.0,0.5767938244773824,455847.0,1,0.9984,171300.0
2026-06-18,51975.0,6750.0,-5340.0,0.6220063825939306,450964.0,1,1.0,160500.0
2026-06-22,50415.0,-4740.0,-4600.0,0.6012084029629976,447324.0,1,0.9717,161740.0
2026-06-23,50460.0,1280.0,-4500.0,0.6266962122877846,449841.0,1,0.7435,157220.0
2026-06-24,49115.0,-5240.0,-4280.0,0.6276031392586537,452152.0,1,0.9989,162740.0
2026-06-25,49007.0,6160.0,-4320.0,0.7343624954941964,454628.0,1,0.9624,150840.0
2026-06-26,48544.0,2280.0,-4260.0,0.7904974343731475,443472.0,1,0.849,150220.0
2026-06-29,48489.0,-2170.0,-4720.0,0.781441785124007,437057.0,1,0.999,153920.0
2026-06-30,48731.0,-6860.0,-4300.0,0.7242969178786424,424925.0,1,0.9898,163360.0
2026-07-01,49331.0,-4560.0,-4180.0,0.6997268484454118,423487.0,1,0.6508,164560.0
2026-07-02,48578.0,-1540.0,-4580.0,0.6969400976014664,419254.0,1,0.9999,164040.0
2026-07-03,48206.0,-3530.0,-5420.0,0.7008014505976914,412685.0,1,1.0,168780.0
2026-07-06,46708.0,690.0,-3560.0,0.7008360489433284,416855.0,1,1.0,164560.0
2026-07-07,46085.0,1140.0,-820.0,0.7008243889058609,413590.0,1,0.9894,163360.0
2026-07-08,43640.0,5560.0,-3640.0,0.7047897301699672,412567.0,1,0.9905,158440.0
2026-07-09,44020.0,5480.0,-4220.0,0.737080418439812,416044.0,1,0.9999,153020.0
2026-07-10,42067.0,3400.0,-80.0,0.7326207801191943,411866.0,1,0.9996,151600.0
2026-07-13,42406.0,1760.0,-4240.0,0.7000553219367286,415469.0,1,0.868,152240.0
