date,close,open,high,low,volume,position,P_fund,basis,spot_avg,D_f,D_c,profit_f,profit_c,n_f,n_c,Total_Demand,n_f_minus_n_c,valid
2025-04-28,66960.0,68080.0,68160.0,66820.0,145735,246197,66960.0,1490.0,68850.0,0.0,-610.0,0.0,737200.0,7.124576406741286e-218,1.0,-610.0,-1.0,1
2025-04-29,66260.0,67000.0,67000.0,66100.0,128061,249047,66260.0,1510.0,68250.0,0.0,-350.0,0.0,1194600.0,7.124576406741286e-218,1.0,-350.0,-1.0,1
2025-04-30,65960.0,66120.0,66700.0,65920.0,114538,244729,65960.0,1510.0,67950.0,0.0,-150.0,0.0,1283600.0,7.124576406741286e-218,1.0,-150.0,-1.0,1
2025-05-06,65260.0,65980.0,66260.0,65100.0,103979,256291,65260.0,1720.0,67100.0,0.0,-350.0,0.0,1490600.0,7.124576406741286e-218,1.0,-350.0,-1.0,1
2025-05-07,64160.0,65800.0,66000.0,63840.0,203814,276900,64160.0,2190.0,66650.0,0.0,-550.0,0.0,1783800.0,7.124576406741286e-218,1.0,-550.0,-1.0,1
2025-05-08,64280.0,63960.0,64780.0,63000.0,309284,267396,64280.0,1870.0,65250.0,0.0,60.0,0.0,1528800.0,7.124576406741286e-218,1.0,60.0,-1.0,1
2025-05-09,63020.0,64100.0,64880.0,62820.0,289402,290303,63020.0,1110.0,65250.0,0.0,-630.0,0.0,634200.0,7.124576406741286e-218,1.0,-630.0,-1.0,1
2025-05-12,64040.0,63720.0,64480.0,62560.0,313934,284331,64040.0,800.0,64600.0,0.0,510.0,0.0,-156600.0,1.0,7.124576406741286e-218,3.6335339674380554e-215,1.0,1
2025-05-13,63220.0,64200.0,64220.0,62920.0,217033,294226,63220.0,1260.0,64600.0,0.0,-410.0,0.0,-453200.0,1.0,7.124576406741286e-218,-2.921076326763927e-215,1.0,1
2025-05-14,65200.0,63860.0,65640.0,63780.0,377525,276956,65200.0,120.0,64700.0,0.0,990.0,0.0,-1175400.0,1.0,7.124576406741286e-218,7.053330642673873e-215,1.0,1
2025-05-15,64120.0,64680.0,65260.0,63920.0,230077,289360,64120.0,-160.0,64800.0,0.0,-540.0,0.0,-2174600.0,1.0,7.124576406741286e-218,-3.8472712596402943e-215,1.0,1
2025-05-16,61800.0,64100.0,64100.0,61780.0,305596,328741,61800.0,1620.0,64500.0,0.0,-1160.0,0.0,-911800.0,1.0,7.124576406741286e-218,-8.264508631819891e-215,1.0,1
2025-05-19,61180.0,61800.0,62100.0,60940.0,224064,335807,61180.0,2220.0,63700.0,0.0,-310.0,0.0,-199400.0,1.0,7.124576406741286e-218,-2.2086186860897986e-215,1.0,1
2025-05-20,60860.0,61160.0,61380.0,60280.0,242276,339673,60860.0,2070.0,63250.0,0.0,-160.0,0.0,-86600.0,1.0,7.124576406741286e-218,-1.1399322250786057e-215,1.0,1
2025-05-21,61100.0,61060.0,61840.0,60620.0,270174,329205,61100.0,1670.0,63050.0,0.0,120.0,0.0,-113800.0,1.0,7.124576406741286e-218,8.549491688089542e-216,1.0,1
2025-05-22,62140.0,61200.0,62980.0,61200.0,427180,312662,62140.0,1450.0,63050.0,0.0,520.0,0.0,-154200.0,1.0,7.124576406741286e-218,3.7047797315054684e-215,1.0,1
2025-05-23,60960.0,62120.0,62280.0,60840.0,294570,318506,60960.0,1050.0,63050.0,0.0,-590.0,0.0,-1452200.0,1.0,7.124576406741286e-218,-4.203500079977358e-215,1.0,1
2025-05-26,60100.0,61060.0,61220.0,59920.0,261982,326472,60100.0,2100.0,62500.0,0.0,-430.0,0.0,-283600.0,1.0,7.124576406741286e-218,-3.0635678548987526e-215,1.0,1
2025-05-27,60920.0,59940.0,61400.0,59720.0,392469,293695,60920.0,1220.0,62000.0,0.0,410.0,0.0,-248600.0,1.0,7.124576406741286e-218,2.921076326763927e-215,1.0,1
2025-05-28,60380.0,61200.0,61240.0,59500.0,388140,283607,60380.0,1380.0,61500.0,0.0,-270.0,0.0,-510800.0,1.0,7.124576406741286e-218,-1.9236356298201472e-215,1.0,1
2025-05-29,58860.0,60260.0,60300.0,58460.0,386145,287506,58860.0,2040.0,60900.0,0.0,-760.0,0.0,-173600.0,1.0,7.124576406741286e-218,-5.414678069123377e-215,1.0,1
2025-05-30,59800.0,58800.0,60380.0,58780.0,429284,261009,59800.0,1060.0,60700.0,0.0,470.0,0.0,-1315000.0,1.0,7.124576406741286e-218,3.348550911168404e-215,1.0,1
2025-06-03,59940.0,59800.0,60140.0,58600.0,305161,259658,59940.0,880.0,60300.0,0.0,70.0,0.0,-1354200.0,1.0,7.124576406741286e-218,4.9872034847189e-216,1.0,1
2025-06-04,61080.0,60180.0,61560.0,59340.0,413239,245650,61080.0,430.0,60250.0,0.0,570.0,0.0,-1379400.0,1.0,7.124576406741286e-218,4.061008551842533e-215,1.0,1
2025-06-05,60100.0,60500.0,60680.0,60000.0,244592,231588,60100.0,-140.0,60200.0,0.0,-490.0,0.0,-2323000.0,1.0,7.124576406741286e-218,-3.49104243930323e-215,1.0,1
2025-06-06,60440.0,60720.0,61320.0,60200.0,256782,218416,60440.0,-700.0,60200.0,0.0,170.0,0.0,-2423600.0,1.0,7.124576406741286e-218,1.2111779891460186e-215,1.0,1
2025-06-09,60700.0,60280.0,60960.0,60280.0,165113,212689,60700.0,-430.0,60250.0,0.0,130.0,0.0,-2303800.0,1.0,7.124576406741286e-218,9.261949328763671e-216,1.0,1
2025-06-10,60760.0,60360.0,61360.0,59800.0,204780,194731,60760.0,-550.0,60350.0,0.0,30.0,0.0,-1653400.0,1.0,7.124576406741286e-218,2.1373729220223856e-216,1.0,1
2025-06-11,61740.0,61100.0,62160.0,60760.0,168732,216554,61740.0,-400.0,60500.0,0.0,490.0,0.0,-1205800.0,1.0,7.124576406741286e-218,3.49104243930323e-215,1.0,1
2025-06-12,60480.0,61500.0,61500.0,60300.0,154540,238580,60480.0,-310.0,60650.0,0.0,-630.0,0.0,-1011400.0,1.0,7.124576406741286e-218,-4.4884831362470096e-215,1.0,1
2025-06-13,59800.0,60360.0,60780.0,59680.0,177158,266931,59800.0,110.0,60650.0,0.0,-340.0,0.0,486200.0,7.124576406741286e-218,1.0,-340.0,-1.0,1
2025-06-16,59780.0,60000.0,60000.0,58980.0,218180,300422,59780.0,1180.0,60500.0,0.0,-10.0,0.0,-759800.0,1.0,7.124576406741286e-218,-7.124576406741285e-217,1.0,1
2025-06-17,59860.0,59720.0,60180.0,59500.0,181606,307335,59860.0,770.0,60450.0,0.0,40.0,0.0,-1479800.0,1.0,7.124576406741286e-218,2.849830562696514e-216,1.0,1
2025-06-18,59880.0,60000.0,60600.0,59680.0,181046,306885,59880.0,330.0,60450.0,0.0,10.0,0.0,-1578200.0,1.0,7.124576406741286e-218,7.124576406741285e-217,1.0,1
2025-06-19,60060.0,59740.0,60300.0,59580.0,167377,307261,60060.0,310.0,60450.0,0.0,90.0,0.0,-1538000.0,1.0,7.124576406741286e-218,6.412118766067157e-216,1.0,1
2025-06-20,58900.0,60100.0,60400.0,58860.0,330320,354347,58900.0,400.0,60400.0,0.0,-580.0,0.0,-1767200.0,1.0,7.124576406741286e-218,-4.1322543159099457e-215,1.0,1
2025-06-23,59120.0,58860.0,59300.0,58400.0,259487,356954,59120.0,1170.0,59950.0,0.0,110.0,0.0,-1281200.0,1.0,7.124576406741286e-218,7.837034047415414e-216,1.0,1
2025-06-24,60700.0,58940.0,61660.0,58880.0,681747,343564,60700.0,640.0,59900.0,0.0,790.0,0.0,-1614800.0,1.0,7.124576406741286e-218,5.628415361325615e-215,1.0,1
2025-06-25,60880.0,60700.0,61340.0,60360.0,366743,350406,60880.0,-420.0,60200.0,0.0,90.0,0.0,-1120000.0,1.0,7.124576406741286e-218,6.412118766067157e-216,1.0,1
2025-06-26,61500.0,60680.0,61840.0,60620.0,386982,345216,61500.0,-640.0,60600.0,0.0,310.0,0.0,-842800.0,1.0,7.124576406741286e-218,2.2086186860897986e-215,1.0,1
2025-06-27,63300.0,62000.0,63340.0,62000.0,615010,341448,63300.0,-1590.0,61150.0,0.0,900.0,0.0,-695200.0,1.0,7.124576406741286e-218,6.412118766067157e-215,1.0,1
2025-06-30,62260.0,63460.0,63600.0,62180.0,389727,330824,62260.0,-1140.0,61300.0,0.0,-520.0,0.0,-916800.0,1.0,7.124576406741286e-218,-3.7047797315054684e-215,1.0,1
2025-07-01,62780.0,62140.0,62880.0,61280.0,398387,326676,62780.0,-400.0,61300.0,0.0,260.0,0.0,-1253000.0,1.0,7.124576406741286e-218,1.8523898657527342e-215,1.0,1
2025-07-02,63960.0,62800.0,64380.0,62560.0,540435,325574,63960.0,-1170.0,61650.0,0.0,590.0,0.0,-1026000.0,1.0,7.124576406741286e-218,4.203500079977358e-215,1.0,1
2025-07-03,64080.0,64000.0,64520.0,63000.0,420967,334057,64080.0,-1480.0,62100.0,0.0,60.0,0.0,-396600.0,1.0,7.124576406741286e-218,4.274745844044771e-216,1.0,1
2025-07-04,63280.0,64100.0,64540.0,63160.0,347729,325288,63280.0,-1500.0,62300.0,0.0,-400.0,0.0,-278000.0,1.0,7.124576406741286e-218,-2.849830562696514e-215,1.0,1
2025-07-07,63660.0,63200.0,63860.0,62800.0,213304,322534,63660.0,-1010.0,62550.0,0.0,190.0,0.0,-474200.0,1.0,7.124576406741286e-218,1.3536695172808443e-215,1.0,1
2025-07-08,63880.0,63860.0,65180.0,63400.0,545405,338034,63880.0,-1700.0,62900.0,0.0,110.0,0.0,-440200.0,1.0,7.124576406741286e-218,7.837034047415414e-216,1.0,1
2025-07-09,64400.0,63860.0,65000.0,63740.0,350125,326895,64400.0,-1060.0,63300.0,0.0,260.0,0.0,-412400.0,1.0,7.124576406741286e-218,1.8523898657527342e-215,1.0,1
2025-07-10,64180.0,64560.0,64960.0,64100.0,398022,323683,64180.0,-830.0,63650.0,0.0,-110.0,0.0,147800.0,7.124576406741286e-218,1.0,-110.0,-1.0,1
2025-07-11,64280.0,64160.0,64740.0,63340.0,402816,322860,64280.0,-550.0,63750.0,0.0,50.0,0.0,-291600.0,1.0,7.124576406741286e-218,3.5622882033706427e-216,1.0,1
2025-07-14,66480.0,64300.0,68360.0,64300.0,1014558,356161,66480.0,-2030.0,64650.0,0.0,1100.0,0.0,-188400.0,1.0,7.124576406741286e-218,7.837034047415414e-215,1.0,1
2025-07-15,66660.0,66140.0,67360.0,64740.0,764028,342146,66660.0,-1200.0,64900.0,0.0,90.0,0.0,10400.0,7.124576406741286e-218,1.0,90.0,-1.0,1
2025-07-16,66420.0,67300.0,67460.0,65560.0,478114,340618,66420.0,-1270.0,64950.0,0.0,-120.0,0.0,-12000.0,1.0,7.124576406741286e-218,-8.549491688089542e-216,1.0,1
2025-07-17,67960.0,66800.0,69980.0,65920.0,826939,363676,67960.0,-1310.0,64950.0,0.0,770.0,0.0,-198600.0,1.0,7.124576406741286e-218,5.48592383319079e-215,1.0,1
2025-07-18,69960.0,68980.0,70980.0,68080.0,1206323,377305,69960.0,-3090.0,66650.0,0.0,1000.0,0.0,1445800.0,7.124576406741286e-218,1.0,1000.0,-1.0,1
2025-07-21,71280.0,71160.0,71780.0,69820.0,848150,381185,71280.0,-2960.0,68000.0,0.0,660.0,0.0,2893400.0,7.124576406741286e-218,1.0,660.0,-1.0,1
2025-07-22,72880.0,71900.0,74480.0,70920.0,1118226,411638,72880.0,-2180.0,69100.0,0.0,800.0,0.0,3775600.0,7.124576406741286e-218,1.0,800.0,-1.0,1
2025-07-23,69380.0,73500.0,74680.0,68020.0,1334159,362054,69380.0,-2470.0,70450.0,0.0,-1750.0,0.0,833400.0,7.124576406741286e-218,1.0,-1750.0,-1.0,1
2025-07-24,76680.0,70180.0,77240.0,69600.0,1770283,436727,76680.0,-690.0,70550.0,0.0,3650.0,0.0,-11997400.0,1.0,7.124576406741286e-218,2.600470388460569e-214,1.0,1
2025-07-25,80520.0,77500.0,80520.0,76700.0,1203424,491088,80520.0,-7520.0,72900.0,0.0,1920.0,0.0,1460600.0,7.124576406741286e-218,1.0,1920.0,-1.0,1
2025-07-28,73120.0,73200.0,78400.0,73120.0,1005395,378472,73120.0,-3720.0,73900.0,0.0,-3700.0,0.0,-11811400.0,1.0,7.124576406741286e-218,-2.6360932704942756e-214,1.0,1
2025-07-29,70840.0,70160.0,71760.0,68600.0,744160,300620,70840.0,3370.0,73150.0,0.0,-1140.0,0.0,-3105000.0,1.0,7.124576406741286e-218,-8.122017103685066e-215,1.0,1
2025-07-30,70600.0,72980.0,73980.0,68500.0,792909,272753,70600.0,30.0,72950.0,0.0,-120.0,0.0,-3138200.0,1.0,7.124576406741286e-218,-8.549491688089542e-216,1.0,1
2025-07-31,68280.0,68540.0,69000.0,66720.0,521849,229368,68280.0,4120.0,72000.0,0.0,-1160.0,0.0,-2930600.0,1.0,7.124576406741286e-218,-8.264508631819891e-215,1.0,1
2025-08-01,68920.0,69080.0,69940.0,67600.0,340670,216103,68920.0,2950.0,71350.0,0.0,320.0,0.0,-3625000.0,1.0,7.124576406741286e-218,2.2798644501572113e-215,1.0,1
2025-08-04,68920.0,69280.0,70660.0,68000.0,247898,207770,68920.0,1910.0,71350.0,0.0,0.0,0.0,-3473000.0,1.0,7.124576406741286e-218,0.0,1.0,1
2025-08-05,67840.0,68840.0,69940.0,67140.0,437207,232062,67840.0,1400.0,71200.0,0.0,-540.0,0.0,-3514800.0,1.0,7.124576406741286e-218,-3.8472712596402943e-215,1.0,1
2025-08-06,69620.0,68100.0,69820.0,67600.0,425359,257770,69620.0,2450.0,70950.0,0.0,890.0,0.0,-4533200.0,1.0,7.124576406741286e-218,6.340873001999744e-215,1.0,1
2025-08-07,72300.0,69900.0,73500.0,69320.0,766669,289832,72300.0,1200.0,71100.0,0.0,1340.0,0.0,-2090800.0,1.0,7.124576406741286e-218,9.546932385033323e-215,1.0,1
2025-08-08,76960.0,73000.0,77040.0,72600.0,895609,320706,76960.0,-2060.0,71900.0,0.0,2330.0,0.0,4164600.0,7.124576406741286e-218,1.0,2330.0,-1.0,1
2025-08-11,81000.0,81000.0,81000.0,81000.0,38071,317676,81000.0,-6500.0,74500.0,0.0,2020.0,0.0,13467800.0,7.124576406741286e-218,1.0,2020.0,-1.0,1
2025-08-12,82520.0,88800.0,88840.0,82500.0,1417704,356998,82520.0,-6860.0,78000.0,0.0,760.0,0.0,16340200.0,7.124576406741286e-218,1.0,760.0,-1.0,1
2025-08-13,85100.0,83000.0,87900.0,82500.0,1245424,392675,85100.0,-3360.0,81000.0,0.0,1290.0,0.0,18322600.0,7.124576406741286e-218,1.0,1290.0,-1.0,1
2025-08-14,85300.0,85500.0,86640.0,82820.0,1060127,389177,85300.0,-4100.0,82000.0,0.0,100.0,0.0,18765400.0,7.124576406741286e-218,1.0,100.0,-1.0,1
2025-08-15,86900.0,85560.0,87000.0,84000.0,868811,401139,86900.0,-2920.0,82700.0,0.0,800.0,0.0,17385400.0,7.124576406741286e-218,1.0,800.0,-1.0,1
2025-08-18,89240.0,88160.0,90100.0,87720.0,1036328,421106,89240.0,-4160.0,84600.0,0.0,1170.0,0.0,17937400.0,7.124576406741286e-218,1.0,1170.0,-1.0,1
2025-08-19,87540.0,89500.0,89540.0,87180.0,734929,414097,87540.0,-2220.0,85700.0,0.0,-850.0,0.0,14892400.0,7.124576406741286e-218,1.0,-850.0,-1.0,1
2025-08-20,80980.0,85660.0,85880.0,80980.0,838879,395102,80980.0,4720.0,85700.0,0.0,-3280.0,0.0,23268400.0,7.124576406741286e-218,1.0,-3280.0,-1.0,1
2025-08-21,82760.0,82000.0,83800.0,81580.0,777827,390069,82760.0,2740.0,85200.0,0.0,890.0,0.0,30205000.0,7.124576406741286e-218,1.0,890.0,-1.0,1
2025-08-22,78960.0,82500.0,82980.0,78100.0,932675,362254,78960.0,4800.0,83900.0,0.0,-1900.0,0.0,12807000.0,7.124576406741286e-218,1.0,-1900.0,-1.0,1
2025-08-25,79380.0,81000.0,81560.0,78580.0,626916,368667,79380.0,3340.0,82500.0,0.0,210.0,0.0,26217000.0,7.124576406741286e-218,1.0,210.0,-1.0,1
2025-08-26,79020.0,79260.0,80100.0,77800.0,559599,349496,79020.0,2080.0,81700.0,0.0,-180.0,0.0,17705400.0,7.124576406741286e-218,1.0,-180.0,-1.0,1
2025-08-27,78860.0,79260.0,81020.0,78680.0,729645,351322,78860.0,1400.0,81600.0,0.0,-80.0,0.0,17460600.0,7.124576406741286e-218,1.0,-80.0,-1.0,1
2025-08-28,78140.0,77800.0,78360.0,75740.0,805585,347063,78140.0,3900.0,80000.0,0.0,-360.0,0.0,17239800.0,7.124576406741286e-218,1.0,-360.0,-1.0,1
2025-08-29,77180.0,77800.0,78480.0,76820.0,490058,346605,77180.0,1810.0,79650.0,0.0,-480.0,0.0,18327800.0,7.124576406741286e-218,1.0,-480.0,-1.0,1
2025-09-01,75560.0,77000.0,77420.0,74820.0,540295,339133,75560.0,2530.0,78350.0,0.0,-810.0,0.0,19105400.0,7.124576406741286e-218,1.0,-810.0,-1.0,1
2025-09-02,72620.0,75040.0,75800.0,72460.0,620441,348109,72620.0,3040.0,77500.0,0.0,-1470.0,0.0,21486800.0,7.124576406741286e-218,1.0,-1470.0,-1.0,1
2025-09-03,71880.0,72860.0,73300.0,71820.0,442800,346048,71880.0,3020.0,75900.0,0.0,-370.0,0.0,23535800.0,7.124576406741286e-218,1.0,-370.0,-1.0,1
2025-09-04,73420.0,71200.0,74440.0,71120.0,712151,353674,73420.0,2000.0,75000.0,0.0,770.0,0.0,20580800.0,7.124576406741286e-218,1.0,770.0,-1.0,1
2025-09-05,74260.0,73380.0,75860.0,72580.0,802006,364002,74260.0,850.0,74750.0,0.0,420.0,0.0,14983200.0,7.124576406741286e-218,1.0,420.0,-1.0,1
2025-09-08,74800.0,73840.0,76580.0,73020.0,782387,364137,74800.0,740.0,74600.0,0.0,270.0,0.0,5796800.0,7.124576406741286e-218,1.0,270.0,-1.0,1
2025-09-09,72900.0,74740.0,75160.0,72540.0,591675,351340,72900.0,-300.0,74600.0,0.0,-950.0,0.0,2213400.0,7.124576406741286e-218,1.0,-950.0,-1.0,1
2025-09-10,70720.0,69040.0,71000.0,68600.0,751480,340814,70720.0,3330.0,73450.0,0.0,-1090.0,0.0,2323600.0,7.124576406741286e-218,1.0,-1090.0,-1.0,1
2025-09-11,71000.0,70960.0,71420.0,70160.0,426041,323456,71000.0,2130.0,72850.0,0.0,140.0,0.0,1760400.0,7.124576406741286e-218,1.0,140.0,-1.0,1
2025-09-12,71160.0,70540.0,71560.0,70320.0,410989,309402,71160.0,1350.0,72450.0,0.0,80.0,0.0,1622800.0,7.124576406741286e-218,1.0,80.0,-1.0,1
2025-09-15,72680.0,71260.0,73160.0,70840.0,482790,309446,72680.0,50.0,72450.0,0.0,760.0,0.0,-127600.0,1.0,7.124576406741286e-218,5.414678069123377e-215,1.0,1
2025-09-16,73180.0,73900.0,75100.0,72760.0,500267,300437,73180.0,-610.0,72850.0,0.0,250.0,0.0,2241400.0,7.124576406741286e-218,1.0,250.0,-1.0,1
2025-09-17,73640.0,73160.0,74060.0,72680.0,343863,294624,73640.0,170.0,73150.0,0.0,230.0,0.0,-3219600.0,1.0,7.124576406741286e-218,1.6386525735504958e-215,1.0,1
2025-09-18,72880.0,73120.0,73800.0,71680.0,502269,281411,72880.0,-150.0,73450.0,0.0,-380.0,0.0,2444000.0,7.124576406741286e-218,1.0,-380.0,-1.0,1
2025-09-19,73960.0,72500.0,74020.0,72500.0,370359,281264,73960.0,60.0,73500.0,0.0,540.0,0.0,5415600.0,7.124576406741286e-218,1.0,540.0,-1.0,1
2025-09-22,73420.0,74580.0,74860.0,73040.0,396645,271624,73420.0,430.0,73850.0,0.0,-270.0,0.0,5922000.0,7.124576406741286e-218,1.0,-270.0,-1.0,1
2025-09-23,73660.0,73040.0,74460.0,72360.0,497857,255907,73660.0,1310.0,73850.0,0.0,120.0,0.0,5932800.0,7.124576406741286e-218,1.0,120.0,-1.0,1
2025-09-24,72880.0,73700.0,73880.0,72800.0,345221,260654,72880.0,830.0,73850.0,0.0,-390.0,0.0,5810400.0,7.124576406741286e-218,1.0,-390.0,-1.0,1
2025-09-25,74040.0,72980.0,74480.0,72740.0,342719,261141,74040.0,350.0,73750.0,0.0,580.0,0.0,5300400.0,7.124576406741286e-218,1.0,580.0,-1.0,1
2025-09-26,72880.0,73800.0,74500.0,72180.0,481020,248640,72880.0,-360.0,73600.0,0.0,-580.0,0.0,4282000.0,7.124576406741286e-218,1.0,-580.0,-1.0,1
2025-09-29,73920.0,73100.0,74720.0,72360.0,465591,251749,73920.0,690.0,73550.0,0.0,520.0,0.0,2901200.0,7.124576406741286e-218,1.0,520.0,-1.0,1
2025-09-30,72800.0,73980.0,74020.0,72760.0,317458,231964,72800.0,210.0,73550.0,0.0,-560.0,0.0,-62600.0,1.0,7.124576406741286e-218,-3.98976278777512e-215,1.0,1
2025-10-09,73340.0,73200.0,75240.0,72620.0,361093,229022,73340.0,170.0,73550.0,0.0,270.0,0.0,-1452800.0,1.0,7.124576406741286e-218,1.9236356298201472e-215,1.0,1
2025-10-10,72740.0,73200.0,73880.0,72580.0,294783,221919,72740.0,430.0,73550.0,0.0,-300.0,0.0,-1045000.0,1.0,7.124576406741286e-218,-2.1373729220223856e-215,1.0,1
2025-10-13,72280.0,72800.0,72960.0,71800.0,282178,207463,72280.0,900.0,73100.0,0.0,-230.0,0.0,-1553800.0,1.0,7.124576406741286e-218,-1.6386525735504958e-215,1.0,1
2025-10-14,72680.0,72600.0,74420.0,72460.0,270327,192931,72680.0,200.0,73000.0,0.0,200.0,0.0,-1872600.0,1.0,7.124576406741286e-218,1.424915281348257e-215,1.0,1
2025-10-15,72940.0,73140.0,73860.0,72760.0,99329,212472,72940.0,-20.0,73000.0,0.0,130.0,0.0,-1307600.0,1.0,7.124576406741286e-218,9.261949328763671e-216,1.0,1
2025-10-16,75080.0,73200.0,75140.0,73020.0,179492,233905,75080.0,-700.0,73000.0,0.0,1070.0,0.0,-3100400.0,1.0,7.124576406741286e-218,7.623296755213176e-215,1.0,1
2025-10-17,75780.0,75200.0,76900.0,74920.0,303602,271858,75780.0,-2090.0,73350.0,0.0,350.0,0.0,-2046200.0,1.0,7.124576406741286e-218,2.4936017423594497e-215,1.0,1
2025-10-20,75940.0,76600.0,76700.0,75680.0,188791,293283,75940.0,-1960.0,74000.0,0.0,80.0,0.0,-2012600.0,1.0,7.124576406741286e-218,5.699661125393028e-216,1.0,1
2025-10-21,75980.0,75920.0,76380.0,75340.0,197979,310199,75980.0,-1580.0,74100.0,0.0,20.0,0.0,-2131000.0,1.0,7.124576406741286e-218,1.424915281348257e-216,1.0,1
2025-10-22,77120.0,76000.0,77500.0,75680.0,376449,353231,77120.0,-1950.0,74350.0,0.0,570.0,0.0,-2488200.0,1.0,7.124576406741286e-218,4.061008551842533e-215,1.0,1
2025-10-23,79940.0,77140.0,79960.0,77080.0,490920,419147,79940.0,-3520.0,74800.0,0.0,1410.0,0.0,-995800.0,1.0,7.124576406741286e-218,1.0045652733505213e-214,1.0,1
2025-10-24,79520.0,79500.0,80880.0,78880.0,613476,431174,79520.0,-4660.0,75400.0,0.0,-210.0,0.0,-1413200.0,1.0,7.124576406741286e-218,-1.49616104541567e-215,1.0,1
2025-10-27,81900.0,80000.0,82060.0,79580.0,514455,483478,81900.0,-4870.0,76550.0,0.0,1190.0,0.0,-1502600.0,1.0,7.124576406741286e-218,8.478245924022129e-215,1.0,1
2025-10-28,81640.0,81600.0,83480.0,81140.0,729307,488803,81640.0,-4740.0,78500.0,0.0,-130.0,0.0,-1520400.0,1.0,7.124576406741286e-218,-9.261949328763671e-216,1.0,1
2025-10-29,82900.0,82240.0,83280.0,81320.0,659421,506882,82900.0,-2390.0,79150.0,0.0,630.0,0.0,-1619400.0,1.0,7.124576406741286e-218,4.4884831362470096e-215,1.0,1
2025-10-30,83400.0,83120.0,84940.0,82220.0,829117,532871,83400.0,-3780.0,80000.0,0.0,250.0,0.0,-1210800.0,1.0,7.124576406741286e-218,1.7811441016853215e-215,1.0,1
2025-10-31,80780.0,83780.0,84460.0,80260.0,915245,510440,80780.0,-2830.0,80550.0,0.0,-1310.0,0.0,-1413400.0,1.0,7.124576406741286e-218,-9.333195092831083e-215,1.0,1
2025-11-03,82280.0,81260.0,82880.0,81120.0,586668,525184,82280.0,-960.0,81000.0,0.0,750.0,0.0,-2705600.0,1.0,7.124576406741286e-218,5.343432305055964e-215,1.0,1
2025-11-04,78560.0,82700.0,82900.0,77580.0,975978,457374,78560.0,1040.0,80900.0,0.0,-1860.0,0.0,-4892400.0,1.0,7.124576406741286e-218,-1.3251712116538792e-214,1.0,1
2025-11-05,79140.0,78440.0,79840.0,78060.0,515731,453260,79140.0,1800.0,80500.0,0.0,290.0,0.0,-5388800.0,1.0,7.124576406741286e-218,2.0661271579549729e-215,1.0,1
2025-11-06,80500.0,79480.0,80920.0,78640.0,582033,471983,80500.0,1300.0,80400.0,0.0,680.0,0.0,-4692000.0,1.0,7.124576406741286e-218,4.844711956584075e-215,1.0,1
2025-11-07,82300.0,79440.0,82460.0,79000.0,810655,490951,82300.0,-360.0,80400.0,0.0,900.0,0.0,-3306000.0,1.0,7.124576406741286e-218,6.412118766067157e-215,1.0,1
2025-11-10,87240.0,82600.0,87280.0,82360.0,986569,534483,87240.0,-4210.0,80750.0,0.0,2470.0,0.0,1002000.0,7.124576406741286e-218,1.0,2470.0,-1.0,1
2025-11-11,86540.0,87700.0,88100.0,85740.0,902490,526493,86540.0,-4800.0,82300.0,0.0,-350.0,0.0,-635000.0,1.0,7.124576406741286e-218,-2.4936017423594497e-215,1.0,1
2025-11-12,86580.0,86760.0,88200.0,85340.0,1145329,528966,86580.0,-4400.0,83300.0,0.0,20.0,0.0,-701000.0,1.0,7.124576406741286e-218,1.424915281348257e-216,1.0,1
2025-11-13,87840.0,86500.0,89900.0,86280.0,1106011,536514,87840.0,-3370.0,84350.0,0.0,630.0,0.0,-954000.0,1.0,7.124576406741286e-218,4.4884831362470096e-215,1.0,1
2025-11-14,87360.0,87500.0,88260.0,86580.0,757432,516778,87360.0,-2210.0,85150.0,0.0,-240.0,0.0,-2005400.0,1.0,7.124576406741286e-218,-1.7098983376179085e-215,1.0,1
2025-11-17,95200.0,87700.0,95200.0,87700.0,1366919,562954,95200.0,-5390.0,86150.0,0.0,3920.0,0.0,-3943000.0,1.0,7.124576406741286e-218,2.792833951442584e-214,1.0,1
2025-11-18,93520.0,96200.0,96920.0,92800.0,1487724,484357,93520.0,-7160.0,87400.0,0.0,-840.0,0.0,-10531800.0,1.0,7.124576406741286e-218,-5.98464418166268e-215,1.0,1
2025-11-19,99300.0,93800.0,100080.0,93640.0,1767428,503132,99300.0,-10880.0,88900.0,0.0,2890.0,0.0,-15409800.0,1.0,7.124576406741286e-218,2.0590025815482314e-214,1.0,1
2025-11-20,98980.0,99780.0,102500.0,97720.0,1595646,479602,98980.0,-9200.0,91300.0,0.0,-160.0,0.0,-17942000.0,1.0,7.124576406741286e-218,-1.1399322250786057e-215,1.0,1
2025-11-21,91020.0,94020.0,96000.0,91020.0,1137824,411327,91020.0,-2020.0,92300.0,0.0,-3980.0,0.0,-16076200.0,1.0,7.124576406741286e-218,-2.8355814098830315e-214,1.0,1
2025-11-24,90480.0,91820.0,92880.0,90000.0,454612,365078,90480.0,1690.0,92150.0,0.0,-270.0,0.0,-13427200.0,1.0,7.124576406741286e-218,-1.9236356298201472e-215,1.0,1
2025-11-25,95400.0,91000.0,95600.0,90660.0,511279,343199,95400.0,810.0,92050.0,0.0,2460.0,0.0,-14446200.0,1.0,7.124576406741286e-218,1.7526457960583563e-214,1.0,1
