date,close,label_ret_1d,label_ret_3d,label_ret_5d,n_c,Total_Demand,n_f_minus_n_c,basis,basis_rate,spot_avg,volume,position,ret_5d,ret_10d,ret_20d,fi_supply,fi_demand,fi_inventory,fi_profit,fi_sentiment,fi_basis,fi_composite,warehouse_inventory,social_inventory
2024-08-29,76850.000000,0.026675,-0.025374,-0.079375,1.000000,550.000000,-1.000000,-1350.000000,-1.818182,74250.000000,269825.000000,236888.000000,0.018555,0.061464,-0.049474,-1.649400,2.033000,-2.018500,0.026100,,0.264300,-0.268900,,
2024-08-30,78900.000000,-0.046895,-0.067174,-0.097592,1.000000,1025.000000,-1.000000,-3400.000000,-4.557641,74600.000000,288902.000000,232278.000000,0.075665,0.081563,-0.025926,-1.649400,2.033000,-1.995800,0.060300,,0.152300,-0.279900,,
2024-09-02,75200.000000,-0.003989,-0.059176,-0.027261,0.000000,-0.000000,1.000000,-2900.000000,-3.884796,74650.000000,291828.000000,229216.000000,0.011432,0.024523,-0.077301,-1.649400,2.033000,-1.995800,0.100900,,0.253200,-0.251600,,
2024-09-03,74900.000000,-0.017356,-0.049399,-0.036716,1.000000,-150.000000,-1.000000,-800.000000,-1.080351,74050.000000,206102.000000,233484.000000,-0.016415,-0.001333,-0.078154,-1.649400,2.033000,-1.995800,0.057600,,0.329900,-0.244900,,
2024-09-04,73600.000000,-0.038723,-0.006114,0.065897,1.000000,-650.000000,-1.000000,350.000000,0.473934,73850.000000,197297.000000,234032.000000,-0.028383,-0.055199,-0.083437,-1.649400,2.033000,-1.995800,0.045900,,0.392100,-0.234800,,
2024-09-05,70750.000000,0.006360,0.019788,0.087633,1.000000,-1425.000000,-1.000000,1250.000000,1.700680,73500.000000,251520.000000,245150.000000,-0.079375,-0.062293,-0.098726,-1.666800,2.033000,-1.904000,0.025500,,0.448400,-0.212800,,
2024-09-06,71200.000000,0.027388,0.101826,0.089185,1.000000,225.000000,-1.000000,2100.000000,2.892562,72600.000000,245768.000000,239300.000000,-0.097592,-0.029312,-0.081883,-1.666800,2.033000,-1.885600,-0.034400,,0.520200,-0.206700,,
2024-09-09,73150.000000,-0.013671,0.051948,0.029392,0.000000,0.000000,1.000000,850.000000,1.176471,72250.000000,214357.000000,234926.000000,-0.027261,-0.016140,-0.037500,-1.666800,2.033000,-1.885600,-0.059200,,0.538800,-0.208000,,
2024-09-10,72150.000000,0.087318,0.074844,0.049203,0.000000,-0.000000,1.000000,-300.000000,-0.414079,72450.000000,196239.000000,236989.000000,-0.036716,-0.052528,-0.062987,-1.666800,2.033000,-1.885600,-0.047100,,0.446200,-0.224100,,
2024-09-11,78450.000000,-0.019120,-0.040153,-0.040153,0.000000,0.000000,1.000000,-3300.000000,-4.495913,73400.000000,577307.000000,254596.000000,0.065897,0.035644,0.068074,-1.666800,2.033000,-1.885600,-0.011500,,0.403500,-0.225500,,
2024-09-12,76950.000000,0.007797,-0.016244,-0.027290,0.000000,-0.000000,1.000000,-2500.000000,-3.387534,73800.000000,408382.000000,246549.000000,0.087633,0.001301,0.062845,-1.592700,2.033000,-1.805400,0.018300,,0.478300,-0.173700,,
2024-09-13,77550.000000,-0.029014,-0.029014,-0.009671,0.000000,0.000000,1.000000,-2650.000000,-3.566622,74300.000000,260115.000000,239306.000000,0.089185,-0.017110,0.063057,-1.592700,2.033000,-1.653000,0.030100,,0.412800,-0.154000,,
2024-09-18,75300.000000,0.005312,-0.005976,0.012616,0.000000,-0.000000,1.000000,-1400.000000,-1.884253,74300.000000,219265.000000,231645.000000,0.029392,0.001330,0.025886,-1.592700,2.033000,-1.653000,0.001900,,0.437200,-0.154700,,
2024-09-19,75700.000000,-0.005284,0.014531,0.017834,0.000000,0.000000,1.000000,-1200.000000,-1.620527,74050.000000,244398.000000,226801.000000,0.049203,0.010681,0.009333,-1.447400,2.033000,-1.580000,-0.035000,,0.421800,-0.121500,,
2024-09-20,75300.000000,-0.005976,0.012616,0.021912,0.000000,-0.000000,1.000000,-1200.000000,-1.617251,74200.000000,193963.000000,225720.000000,-0.040153,0.023098,-0.033376,-1.447400,2.033000,-1.584700,-0.017500,,0.424000,-0.118500,,
2024-09-23,74850.000000,0.026052,0.029392,0.065464,0.000000,-0.000000,1.000000,-350.000000,-0.472973,74000.000000,258432.000000,221399.000000,-0.027290,0.057951,-0.007952,-1.447400,2.033000,-1.584700,-0.078200,,0.560600,-0.103300,,
2024-09-24,76800.000000,-0.007161,0.001953,-0.001953,0.000000,0.000000,1.000000,-1250.000000,-1.684636,74200.000000,235393.000000,231192.000000,-0.009671,0.078652,0.047035,-1.447400,2.033000,-1.584700,-0.104900,,0.522300,-0.116400,,
2024-09-25,76250.000000,0.010492,0.045902,0.001967,0.000000,-0.000000,1.000000,-3050.000000,-4.061252,75100.000000,324539.000000,240716.000000,0.012616,0.042379,0.025555,-1.447400,2.033000,-1.584700,-0.062900,,0.352600,-0.141900,,
2024-09-26,77050.000000,-0.001298,-0.005191,-0.043478,0.000000,0.000000,1.000000,-1350.000000,-1.798801,75050.000000,208282.000000,222721.000000,0.017834,0.067914,0.011819,-1.381700,2.033000,-1.509200,-0.095300,,0.441600,-0.102300,,
2024-09-27,76950.000000,0.036387,-0.007147,-0.039636,0.000000,-0.000000,1.000000,-2600.000000,-3.441430,75550.000000,285188.000000,222019.000000,0.021912,-0.019120,0.015842,-1.381700,2.033000,-1.523100,-0.261300,,0.389100,-0.148800,,
2024-09-30,79750.000000,-0.038871,-0.075862,-0.083386,0.000000,0.000000,1.000000,-2900.000000,-3.833443,75650.000000,346154.000000,217601.000000,0.065464,0.036387,0.037736,-0.855800,2.268900,-1.523100,-0.279300,,0.353700,-0.007100,,
2024-10-08,76650.000000,-0.003262,-0.035877,-0.042401,0.000000,-0.000000,1.000000,-3650.000000,-4.724919,77250.000000,381012.000000,211822.000000,-0.001953,-0.011605,-0.028517,-0.855800,2.268900,-1.523100,-0.191100,,0.360700,0.011900,,
2024-10-09,76400.000000,-0.035340,-0.043194,-0.068717,0.000000,-0.000000,1.000000,400.000000,0.519481,77000.000000,176135.000000,210574.000000,0.001967,0.014608,0.015957,-0.855800,2.268900,-1.523100,-0.240800,,0.642100,0.058300,,
2024-10-10,73700.000000,0.002714,-0.004071,-0.069199,0.000000,-0.000000,1.000000,600.000000,0.779727,76950.000000,219356.000000,211131.000000,-0.043478,-0.026420,-0.016021,-0.967400,2.268900,-1.414000,-0.247300,,0.732500,0.074500,,
2024-10-11,73900.000000,-0.010825,-0.037212,-0.043978,0.000000,0.000000,1.000000,2550.000000,3.335513,76450.000000,192245.000000,198642.000000,-0.039636,-0.018592,0.004076,-0.967400,2.268900,-1.431600,-0.290800,,0.809400,0.077700,,
2024-10-14,73100.000000,0.004104,-0.061560,-0.008892,0.000000,-0.000000,1.000000,2500.000000,3.295979,75850.000000,179620.000000,199837.000000,-0.083386,-0.023380,0.033216,-0.967400,2.268900,-1.431600,-0.298200,,0.991900,0.112700,,
2024-10-15,73400.000000,-0.030654,-0.037466,0.004768,0.000000,0.000000,1.000000,1900.000000,2.513228,75600.000000,120400.000000,186900.000000,-0.042401,-0.044271,0.030899,-0.967400,2.268900,-1.431600,-0.293400,,1.291800,0.173700,,
2024-10-16,71150.000000,-0.035840,0.018271,0.057625,0.000000,-0.000000,1.000000,2950.000000,3.912467,75400.000000,133323.000000,188680.000000,-0.068717,-0.066885,-0.027341,-0.967400,2.268900,-1.431600,-0.226300,,1.345800,0.197900,,
2024-10-17,68600.000000,0.029883,0.075073,0.081633,0.000000,-0.000000,1.000000,3650.000000,4.886212,74700.000000,146283.000000,181603.000000,-0.069199,-0.109669,-0.049203,-1.004900,2.268900,-1.374600,-0.196400,,1.344000,0.207400,,
2024-10-18,70650.000000,0.025478,0.065110,0.057325,0.000000,0.000000,1.000000,4850.000000,6.585200,73650.000000,190861.000000,160820.000000,-0.043978,-0.081871,-0.099426,-1.004900,2.268900,-1.338800,-0.266500,,1.401600,0.212100,,
2024-10-21,72450.000000,0.017943,0.024155,0.057281,0.000000,0.000000,1.000000,-50.000000,-0.068027,73500.000000,205476.000000,194121.000000,-0.008892,-0.091536,-0.058480,-1.004900,2.268900,-1.338800,-0.266200,,0.032700,-0.061600,,
2024-10-22,73750.000000,0.020339,0.012881,0.015593,0.000000,0.000000,1.000000,600.000000,0.817996,73350.000000,247983.000000,207436.000000,0.004768,-0.037834,-0.049001,-1.004900,2.268900,-1.338800,-0.273200,,0.064400,-0.056700,,
2024-10-23,75250.000000,-0.013953,0.017940,-0.018605,0.000000,0.000000,1.000000,-1000.000000,-1.357773,73650.000000,284815.000000,216843.000000,0.057625,-0.015052,-0.000664,-1.004900,2.268900,-1.338800,-0.221500,,-0.045500,-0.068400,,
2024-10-24,74200.000000,0.006739,0.009434,0.008760,0.000000,-0.000000,1.000000,-300.000000,-0.409277,73300.000000,243251.000000,221888.000000,0.081633,0.006784,-0.019815,-1.017000,2.268900,-1.278700,-0.210600,,0.027100,-0.042100,,
2024-10-25,74700.000000,0.025435,-0.011379,0.024096,0.000000,0.000000,1.000000,-1900.000000,-2.592087,73300.000000,239203.000000,231011.000000,0.057325,0.010825,-0.007968,-1.017000,2.268900,-1.175100,-0.170800,,0.050900,-0.008600,,
2024-10-28,76600.000000,-0.022193,-0.022846,0.008486,0.000000,0.000000,1.000000,-2750.000000,-3.736413,73600.000000,305171.000000,226101.000000,0.057281,0.047880,0.023380,-1.017000,2.268900,-1.175100,-0.144400,,-0.085300,-0.030600,,
2024-10-29,74900.000000,-0.014019,0.021362,0.032710,0.000000,-0.000000,1.000000,-2250.000000,-3.038488,74050.000000,227520.000000,224862.000000,0.015593,0.020436,-0.024740,-1.017000,2.268900,-1.175100,-0.102700,,0.145900,0.024000,,
2024-10-30,73850.000000,0.013541,0.046039,0.027759,0.000000,-0.000000,1.000000,-250.000000,-0.338524,73850.000000,228437.000000,223987.000000,-0.018605,0.037948,-0.031475,-1.017000,2.268900,-1.175100,-0.125400,,0.277300,0.045800,,
2024-10-31,74850.000000,0.022044,0.033400,0.026720,0.000000,0.000000,1.000000,-450.000000,-0.610583,73700.000000,259776.000000,235041.000000,0.008760,0.091108,-0.028553,-1.272700,2.342700,-1.111700,-0.138400,,0.229300,0.009900,,
2024-11-01,76500.000000,0.009804,-0.007843,-0.001307,0.000000,0.000000,1.000000,-1650.000000,-2.234259,73850.000000,405968.000000,232925.000000,0.024096,0.082803,-0.005848,-1.272700,2.342700,-1.221100,-0.164900,,0.077000,-0.047800,,
2024-11-04,77250.000000,0.001294,-0.005178,0.047896,0.000000,0.000000,1.000000,-2250.000000,-3.016086,74600.000000,245618.000000,235708.000000,0.008486,0.066253,-0.031348,-1.272700,2.342700,-1.221100,-0.154100,,0.259200,-0.009200,,
2024-11-05,77350.000000,-0.018746,-0.012282,0.049127,1.000000,50.000000,-1.000000,-3150.000000,-4.202802,74950.000000,312156.000000,235236.000000,0.032710,0.048814,0.009132,-1.272700,2.342700,-1.221100,-0.142500,,0.217200,-0.015300,,
2024-11-06,75900.000000,0.012516,0.066535,0.139657,1.000000,-725.000000,-1.000000,-1850.000000,-2.468312,74950.000000,317572.000000,226178.000000,0.027759,0.008638,-0.006545,-1.272700,2.342700,-1.221100,-0.170800,,0.280200,-0.008300,,
2024-11-07,76850.000000,-0.005856,0.055953,0.054001,1.000000,475.000000,-1.000000,-1400.000000,-1.867912,74950.000000,195694.000000,231268.000000,0.026720,0.035714,0.042741,-1.354900,2.342700,-1.142000,-0.244900,,0.232100,-0.033400,,
2024-11-08,76400.000000,0.059555,0.132199,0.024869,1.000000,-225.000000,-1.000000,-2350.000000,-3.116711,75400.000000,312254.000000,229434.000000,-0.001307,0.022758,0.033829,-1.354900,2.342700,-1.205700,-0.270800,,0.187100,-0.060300,,
2024-11-11,80950.000000,0.002471,0.000618,0.000000,1.000000,2275.000000,-1.000000,-2500.000000,-3.311258,75500.000000,388079.000000,273799.000000,0.047896,0.056789,0.107387,-1.354900,2.342700,-1.205700,-0.302500,,0.141200,-0.075800,,
2024-11-12,81150.000000,0.065927,-0.035120,0.018484,1.000000,100.000000,-1.000000,-4400.000000,-5.736636,76700.000000,492812.000000,285848.000000,0.049127,0.083445,0.105586,-1.354900,2.342700,-1.205700,-0.224400,,0.159600,-0.056500,,
2024-11-13,86500.000000,-0.063584,-0.064162,-0.043931,1.000000,2675.000000,-1.000000,-5450.000000,-6.969309,78200.000000,664882.000000,322905.000000,0.139657,0.171293,0.215741,-1.354900,2.342700,-1.205700,-0.115900,,0.108300,-0.045100,,
2024-11-14,81000.000000,-0.033333,0.020370,0.011728,0.000000,-0.000000,1.000000,-6350.000000,-8.043065,78950.000000,855078.000000,293494.000000,0.054001,0.082164,0.180758,-1.506900,2.342700,-1.163600,-0.176100,,0.064800,-0.087800,,
2024-11-15,78300.000000,0.033844,0.056194,0.015326,0.000000,-0.000000,1.000000,-1500.000000,-1.905972,78700.000000,545274.000000,276214.000000,0.024869,0.023529,0.108280,-1.506900,2.342700,-1.275100,-0.121300,,0.235800,-0.065000,,
2024-11-18,80950.000000,0.021001,0.012353,-0.007412,0.000000,0.000000,1.000000,-1050.000000,-1.338432,78450.000000,409956.000000,276906.000000,0.000000,0.047896,0.117322,-1.506900,2.342700,-1.275100,-0.060700,,0.259400,-0.048100,,
2024-11-19,82650.000000,0.000605,-0.038113,-0.048397,0.000000,0.000000,1.000000,-2250.000000,-2.857143,78750.000000,554888.000000,285988.000000,0.018484,0.068520,0.120678,-1.506900,2.342700,-1.275100,-0.024300,,0.200400,-0.052600,,
2024-11-20,82700.000000,-0.009069,-0.028416,-0.050786,0.000000,0.000000,1.000000,-3750.000000,-4.743833,79050.000000,527957.000000,284814.000000,-0.043931,0.089592,0.099003,-1.506900,2.342700,-1.275100,-0.025300,,0.085400,-0.075800,,
2024-11-21,81950.000000,-0.029896,-0.040268,-0.042099,0.000000,-0.000000,1.000000,-3650.000000,-4.596977,79400.000000,429649.000000,277950.000000,0.011728,0.066363,0.104447,-1.618500,2.342700,-1.253300,-0.036900,,0.091800,-0.094800,,
2024-11-22,79500.000000,0.010692,-0.012579,-0.011950,0.000000,-0.000000,1.000000,-1700.000000,-2.149178,79100.000000,392064.000000,267851.000000,0.015326,0.040576,0.064257,-1.618500,2.342700,-1.263100,-0.072900,,0.232400,-0.075900,,
2024-11-25,80350.000000,-0.021157,-0.023024,-0.025513,0.000000,0.000000,1.000000,-1750.000000,-2.212389,79100.000000,306997.000000,260097.000000,-0.007412,-0.007412,0.048956,-1.618500,2.342700,-1.263100,-0.118500,,0.229700,-0.085500,,
2024-11-26,78650.000000,-0.001907,-0.001271,-0.008264,0.000000,-0.000000,1.000000,-1100.000000,-1.394170,78900.000000,328510.000000,255424.000000,-0.048397,-0.030807,0.050067,-1.618500,2.342700,-1.263100,-0.156700,,0.263800,-0.086300,,
2024-11-27,78500.000000,0.000000,-0.002548,-0.028025,0.000000,-0.000000,1.000000,-100.000000,-0.127226,78600.000000,211268.000000,246898.000000,-0.050786,-0.092486,0.062965,-1.618500,2.342700,-1.263100,-0.188800,,0.267800,-0.092000,,
2024-11-28,78500.000000,0.000637,-0.006369,-0.025478,0.000000,0.000000,1.000000,500.000000,0.639386,78200.000000,309750.000000,242286.000000,-0.042099,-0.030864,0.048764,-1.711800,2.342700,-1.254700,-0.233200,,0.407800,-0.089800,,
2024-11-29,78550.000000,-0.003183,-0.028644,-0.024188,0.000000,0.000000,1.000000,-800.000000,-1.023018,78200.000000,280300.000000,240854.000000,-0.011950,0.003193,0.026797,-1.711800,2.342700,-1.094200,-0.230500,,0.300700,-0.078600,,
2024-12-02,78300.000000,-0.003831,-0.022989,-0.019157,0.000000,-0.000000,1.000000,-500.000000,-0.637755,78400.000000,189618.000000,239434.000000,-0.025513,-0.032736,0.013592,-1.711800,2.342700,-1.094200,-0.260200,,0.296500,-0.085400,,
2024-12-03,78000.000000,-0.021795,-0.017308,-0.017949,0.000000,-0.000000,1.000000,-350.000000,-0.447284,78250.000000,206936.000000,230115.000000,-0.008264,-0.056261,0.008403,-1.711800,2.342700,-1.094200,-0.280200,,0.325500,-0.083600,,
2024-12-04,76300.000000,0.002621,0.006553,0.004587,0.000000,-0.000000,1.000000,1000.000000,1.280410,78100.000000,247401.000000,217701.000000,-0.028025,-0.077388,0.005270,-1.711800,2.342700,-1.094200,-0.297100,,0.329500,-0.086100,,
2024-12-05,76500.000000,0.001961,0.001307,0.007190,0.000000,0.000000,1.000000,950.000000,1.232166,77100.000000,160190.000000,207470.000000,-0.025478,-0.066504,-0.004554,-1.598300,2.342700,-1.085800,-0.362300,,0.332600,-0.074200,,
2024-12-06,76650.000000,0.001957,0.000000,-0.011089,0.000000,0.000000,1.000000,550.000000,0.715215,76900.000000,179142.000000,197237.000000,-0.024188,-0.035849,0.003272,-1.598300,2.342700,-1.223700,-0.388000,,0.313100,-0.110800,,
2024-12-09,76800.000000,-0.002604,0.003255,-0.010417,0.000000,0.000000,1.000000,500.000000,0.653595,76500.000000,164371.000000,187549.000000,-0.019157,-0.044182,-0.051266,-1.598300,2.342700,-1.223700,-0.430800,,0.290900,-0.123800,,
2024-12-10,76600.000000,0.000653,-0.010444,-0.018277,0.000000,-0.000000,1.000000,-850.000000,-1.108937,76650.000000,209280.000000,178957.000000,-0.017949,-0.026065,-0.056069,-1.598300,2.342700,-1.223700,-0.445800,,0.221900,-0.140600,,
2024-12-11,76650.000000,0.005219,-0.008480,-0.029876,0.000000,0.000000,1.000000,-100.000000,-0.130634,76550.000000,108000.000000,168290.000000,0.004587,-0.023567,-0.113873,-1.598300,2.342700,-1.223700,-0.436600,,0.267600,-0.129600,,
2024-12-12,77050.000000,-0.016223,-0.024010,-0.040623,1.000000,200.000000,-1.000000,-650.000000,-0.849118,76550.000000,121926.000000,159582.000000,0.007190,-0.018471,-0.048765,-1.680600,2.342700,-1.221100,-0.432300,,0.240800,-0.150100,,
2024-12-13,75800.000000,0.002639,-0.018997,0.027441,0.000000,-0.000000,1.000000,400.000000,0.523560,76400.000000,112445.000000,147208.000000,-0.011089,-0.035010,-0.031928,-1.680600,2.342700,-1.235800,-0.455000,,0.310700,-0.143600,,
2024-12-16,76000.000000,-0.010526,-0.027368,0.015526,1.000000,100.000000,-1.000000,850.000000,1.118421,76000.000000,109461.000000,137204.000000,-0.010417,-0.029374,-0.061149,-1.680600,2.342700,-1.235800,-0.492300,,0.392800,-0.134600,,
2024-12-17,75200.000000,-0.011170,0.035638,0.039894,0.000000,-0.000000,1.000000,750.000000,0.988142,75900.000000,89440.000000,125218.000000,-0.018277,-0.035897,-0.090139,-1.680600,2.342700,-1.235800,-0.502900,,-0.345500,-0.284400,,
2024-12-18,74360.000000,-0.005917,0.037924,0.042227,0.000000,-0.000000,1.000000,870.000000,1.147001,75850.000000,102598.000000,113130.000000,-0.029876,-0.025426,-0.100846,-1.680600,2.342700,-1.235800,-0.513500,,-0.310600,-0.279600,,
2024-12-19,73920.000000,0.053571,0.057900,0.048701,0.000000,-0.000000,1.000000,1420.000000,1.880795,75500.000000,76096.000000,101059.000000,-0.040623,-0.033725,-0.097987,-1.706900,2.342700,-1.232800,-0.581700,,-0.242100,-0.284200,,
2024-12-20,77880.000000,-0.008988,-0.004879,-0.017720,0.000000,0.000000,1.000000,-2030.000000,-2.686962,75550.000000,116409.000000,144633.000000,0.027441,0.016047,-0.020377,-1.706900,2.342700,-1.302200,-0.730900,,-0.416700,-0.362800,,
2024-12-23,77180.000000,0.013216,0.004405,0.014771,0.000000,-0.000000,1.000000,-1870.000000,-2.475182,75550.000000,106661.000000,151398.000000,0.015526,0.004948,-0.039452,-1.706900,2.342700,-1.302200,-0.679100,,-0.397500,-0.348600,,
2024-12-24,78200.000000,-0.008951,-0.021739,-0.014066,0.000000,0.000000,1.000000,-2240.000000,-2.962963,75600.000000,112681.000000,160753.000000,0.039894,0.020888,-0.005722,-1.706900,2.342700,-1.302200,-0.731200,,-0.535400,-0.386600,,
2024-12-25,77500.000000,0.000258,0.010581,0.003871,0.000000,-0.000000,1.000000,-1740.000000,-2.301587,75600.000000,118205.000000,163546.000000,0.042227,0.011089,-0.012739,-1.706900,2.342700,-1.302200,-0.766400,,-0.481600,-0.382900,,
2024-12-26,77520.000000,-0.013158,-0.005418,-0.014706,0.000000,0.000000,1.000000,-2040.000000,-2.698413,75600.000000,92560.000000,163310.000000,0.048701,0.006100,-0.012484,-1.588200,2.342700,-1.285500,-0.796000,,-0.507200,-0.366800,,
2024-12-27,76500.000000,0.023791,0.016993,0.015163,0.000000,-0.000000,1.000000,-1950.000000,-2.581072,75550.000000,122618.000000,171752.000000,-0.017720,0.009235,-0.026098,-1.588200,2.342700,-1.076500,-0.826600,,-0.496800,-0.329100,,
2024-12-30,78320.000000,-0.015577,-0.024770,0.006384,0.000000,0.000000,1.000000,-1310.000000,-1.745503,75050.000000,264996.000000,181438.000000,0.014771,0.030526,0.000255,-1.588200,2.342700,-1.076500,-0.893400,,-0.386800,-0.320400,,
2024-12-31,77100.000000,0.009079,0.007263,0.001038,0.000000,-0.000000,1.000000,1410.000000,1.878748,75050.000000,161748.000000,183715.000000,-0.014066,0.025266,-0.011538,-1.817700,2.038800,-1.076500,-0.875100,,-0.120500,-0.370200,,
2025-01-02,77800.000000,-0.018252,0.013111,0.005656,0.000000,0.000000,1.000000,-2640.000000,-3.515313,75100.000000,163323.000000,183460.000000,0.003871,0.046261,0.019659,-1.611900,2.038800,-1.084700,-0.882800,,-0.473300,-0.402800,,
2025-01-03,76380.000000,0.016758,0.010474,0.020162,0.000000,-0.000000,1.000000,-1280.000000,-1.708945,74900.000000,188527.000000,188017.000000,-0.014706,0.033279,-0.001569,-1.611900,2.038800,-1.083900,-0.892800,,-0.338500,-0.377700,,
2025-01-06,77660.000000,0.014937,0.007468,0.014164,0.000000,0.000000,1.000000,-2800.000000,-3.703704,75600.000000,298136.000000,183347.000000,0.015163,-0.002825,0.013177,-1.611900,2.038800,-1.083900,-0.796700,,-0.582200,-0.407200,,
2025-01-07,78820.000000,-0.020807,-0.011418,0.003552,0.000000,0.000000,1.000000,-2090.000000,-2.770046,75450.000000,262723.000000,204995.000000,0.006384,0.021249,0.026302,-1.611900,2.038800,-1.083900,-0.822100,,-0.517200,-0.399200,,
2025-01-08,77180.000000,0.013734,0.020472,0.039907,0.000000,-0.000000,1.000000,-3060.000000,-4.052980,75500.000000,202254.000000,195768.000000,0.001038,-0.013043,0.007572,-1.611900,2.038800,-1.083900,-0.833400,,-0.625600,-0.423200,,
2025-01-09,78240.000000,-0.004090,0.010992,0.020706,0.000000,0.000000,1.000000,-2300.000000,-3.046358,75500.000000,162495.000000,198644.000000,0.005656,0.009548,0.020744,-1.552600,2.038800,-1.088400,-0.895600,,-0.568400,-0.413200,,
2025-01-10,77920.000000,0.010780,0.030031,0.036191,0.000000,-0.000000,1.000000,-1880.000000,-2.483487,75700.000000,148488.000000,197891.000000,0.020162,0.005160,0.011291,-1.552600,2.038800,-0.989200,-0.892200,,-0.452100,-0.369400,,
2025-01-13,78760.000000,0.004317,0.013966,0.024886,0.000000,0.000000,1.000000,-2690.000000,-3.541804,75950.000000,201942.000000,201358.000000,0.014164,0.029542,0.039050,-1.552600,2.038800,-0.989200,-0.918500,,-0.479400,-0.380200,,
2025-01-14,79100.000000,0.014665,0.020733,-0.007332,0.000000,0.000000,1.000000,-2750.000000,-3.601834,76350.000000,204887.000000,219211.000000,0.003552,0.009959,0.040789,-1.552600,2.038800,-0.989200,-0.887700,,-0.485700,-0.375300,,
2025-01-15,80260.000000,-0.004984,0.005731,-0.013207,0.000000,0.000000,1.000000,-3890.000000,-5.048670,77050.000000,320628.000000,243381.000000,0.039907,0.040986,0.067287,-1.552600,2.038800,-0.989200,-0.836100,,-0.563400,-0.380500,,
2025-01-16,79860.000000,0.011019,-0.016779,-0.003506,0.000000,-0.000000,1.000000,-2050.000000,-2.650291,77350.000000,174290.000000,237300.000000,0.020706,0.026478,0.073964,-1.424300,2.038800,-0.975300,-0.816300,,-0.337300,-0.302900,,
2025-01-17,80740.000000,-0.000248,-0.019074,-0.014367,0.000000,0.000000,1.000000,-2990.000000,-3.840719,77850.000000,235115.000000,244609.000000,0.036191,0.057083,0.092262,-1.424300,2.038800,-0.915200,-0.822000,,-0.450300,-0.314600,,
2025-01-20,80720.000000,-0.027255,-0.014123,-0.013627,0.000000,-0.000000,1.000000,-1950.000000,-2.504817,77850.000000,244998.000000,248620.000000,0.024886,0.039403,0.036466,-1.424300,2.038800,-0.915200,-0.841600,,-0.347900,-0.298000,,
2025-01-21,78520.000000,0.008660,0.013500,-0.005094,0.000000,-0.000000,1.000000,-2400.000000,-3.080873,77900.000000,312684.000000,241515.000000,-0.007332,-0.003806,0.017362,-1.424300,2.038800,-0.915200,-0.839400,,-0.404000,-0.308800,,
2025-01-22,79200.000000,0.004798,0.005303,-0.021465,0.000000,0.000000,1.000000,-1250.000000,-1.605652,77850.000000,134231.000000,234572.000000,-0.013207,0.026173,0.012788,-1.424300,2.038800,-0.915200,-0.847900,,-0.285200,-0.286800,,
2025-01-23,79580.000000,0.000000,-0.018346,-0.022367,0.000000,0.000000,1.000000,-1700.000000,-2.182285,77900.000000,126404.000000,231918.000000,-0.003506,0.017127,0.026839,-1.387500,2.038800,-0.916900,-0.890600,,-0.338600,-0.298900,,
2025-01-24,79580.000000,0.000503,-0.026137,-0.012315,0.000000,0.000000,1.000000,-1640.000000,-2.105263,77900.000000,104125.000000,224092.000000,-0.014367,0.021304,0.026574,-1.387500,2.038800,-0.669300,-1.001300,,-0.339200,-0.271700,,
2025-01-27,79620.000000,-0.018839,-0.022859,-0.029138,0.000000,0.000000,1.000000,-1040.000000,-1.336761,77800.000000,135203.000000,222388.000000,-0.013627,0.010919,0.040784,-1.387500,2.038800,-0.669300,-0.990900,,-0.284600,-0.258700,,
2025-02-05,78120.000000,-0.007937,0.006144,-0.007937,0.000000,-0.000000,1.000000,-590.000000,-0.759820,77650.000000,150292.000000,232614.000000,-0.005094,-0.012389,-0.002554,-1.387500,2.038800,-0.669300,-0.917700,,-0.013100,-0.189800,,
2025-02-06,77500.000000,0.003871,-0.002581,-0.002581,0.000000,-0.000000,1.000000,-140.000000,-0.181113,77300.000000,159155.000000,245868.000000,-0.021465,-0.034388,0.005188,-1.069400,2.038800,-0.647600,-0.876400,,0.032500,-0.104400,,
2025-02-07,77800.000000,0.010283,-0.003856,-0.013111,0.000000,0.000000,1.000000,-760.000000,-0.983182,77300.000000,154686.000000,237903.000000,-0.022367,-0.025795,0.000000,-1.069400,2.038800,-0.612900,-0.875600,,-0.042600,-0.112300,,
2025-02-10,78600.000000,-0.016539,-0.016539,-0.018321,0.000000,0.000000,1.000000,-750.000000,-0.972132,77150.000000,199973.000000,238359.000000,-0.012315,-0.026505,0.029065,-1.069400,2.038800,-0.612900,-0.868200,,-0.046100,-0.111600,,
2025-02-11,77300.000000,0.002587,-0.006727,-0.003105,0.000000,-0.000000,1.000000,-790.000000,-1.030659,76650.000000,165731.000000,243842.000000,-0.029138,-0.042369,-0.004636,-1.069400,2.038800,-0.612900,-0.853800,,-0.055100,-0.110500,,
2025-02-12,77500.000000,-0.002581,-0.004387,-0.002581,0.000000,0.000000,1.000000,-930.000000,-1.214892,76550.000000,121343.000000,246602.000000,-0.007937,-0.012990,-0.016747,-1.069400,2.038800,-0.612900,-0.851400,,-0.075900,-0.114200,,
2025-02-13,77300.000000,-0.006727,-0.003105,-0.001552,0.000000,-0.000000,1.000000,-910.000000,-1.190320,76450.000000,134408.000000,248595.000000,-0.002581,-0.023990,0.001555,-1.484200,2.038800,-0.644300,-0.914500,,-0.080200,-0.216900,,
