date,basis,spot_avg
2011-05-24,,38000.0
2011-05-25,,38000.0
2011-05-26,,38000.0
2011-05-27,,38000.0
2011-05-30,,38000.0
2011-05-31,,38000.0
2011-06-01,,38000.0
2011-06-02,,38000.0
2011-06-03,,38000.0
2011-06-07,,38000.0
2011-06-08,,38000.0
2011-06-09,,38000.0
2011-06-10,,38000.0
2011-06-13,,38000.0
2011-06-14,,38000.0
2011-06-15,,38000.0
2011-06-16,,38000.0
2011-06-17,,38000.0
2011-06-20,,38000.0
2011-06-21,,38000.0
2011-06-22,,38000.0
2011-06-23,,38000.0
2011-06-24,,38000.0
2011-06-27,,38000.0
2011-06-28,,38000.0
2011-06-29,,38000.0
2011-06-30,,38000.0
2011-07-01,,38000.0
2011-07-04,,38000.0
2011-07-05,,38000.0
2011-07-06,,38000.0
2011-07-07,,38000.0
2011-07-08,,40000.0
2011-07-11,,40000.0
2011-07-12,,40000.0
2011-07-13,,40000.0
2011-07-14,,40000.0
2011-07-15,,40000.0
2011-07-18,,40000.0
2011-07-19,,40000.0
2011-07-20,,40000.0
2011-07-21,,40000.0
2011-07-22,,40000.0
2011-07-25,,40000.0
2011-07-26,,40000.0
2011-07-27,,40000.0
2011-07-28,,40000.0
2011-07-29,,40000.0
2011-08-01,,40000.0
2011-08-02,,40000.0
2011-08-03,,40000.0
2011-08-04,,40000.0
2011-08-05,,40000.0
2011-08-08,,40000.0
2011-08-09,,40000.0
2011-08-10,,40000.0
2011-08-11,,40000.0
2011-08-12,,40000.0
2011-08-15,,40000.0
2011-08-16,,40000.0
2011-08-17,,40000.0
2011-08-18,,40000.0
2011-08-19,,40000.0
2011-08-22,,40000.0
2011-08-23,,40000.0
2011-08-24,,40000.0
2011-08-25,,40000.0
2011-08-26,,40000.0
2011-08-29,,40000.0
2011-08-30,,40000.0
2011-08-31,,40000.0
2011-09-01,,40000.0
2011-09-02,,40000.0
2011-09-05,,40000.0
2011-09-06,,40000.0
2011-09-07,,40000.0
2011-09-08,,40000.0
2011-09-09,,40000.0
2011-09-13,,40000.0
2011-09-14,,40000.0
2011-09-15,,40000.0
2011-09-16,,40000.0
2011-09-19,,40000.0
2011-09-20,,40000.0
2011-09-21,,40000.0
2011-09-22,,40000.0
2011-09-23,,40000.0
2011-09-26,,40000.0
2011-09-27,,40000.0
2011-09-28,,40000.0
2011-09-29,,40000.0
2011-09-30,,40000.0
2011-10-10,,40000.0
2011-10-11,,40000.0
2011-10-12,,40000.0
2011-10-13,,40000.0
2011-10-14,,40000.0
2011-10-17,,40000.0
2011-10-18,,40000.0
2011-10-19,,40000.0
2011-10-20,,40000.0
2011-10-21,,40000.0
2011-10-24,,40000.0
2011-10-25,,40000.0
2011-10-26,,40000.0
2011-10-27,,40000.0
2011-10-28,,40000.0
2011-10-31,,40000.0
2011-11-01,,40000.0
2011-11-02,,40000.0
2011-11-03,,40000.0
2011-11-04,,40000.0
2011-11-07,,40000.0
2011-11-08,,40000.0
2011-11-09,,40000.0
2011-11-10,,40000.0
2011-11-11,,40000.0
2011-11-14,,40000.0
2011-11-15,,40000.0
2011-11-16,,40000.0
2011-11-17,,40000.0
2011-11-18,,40000.0
2011-11-21,,40000.0
2011-11-22,,40000.0
2011-11-23,,40000.0
2011-11-24,,40000.0
2011-11-25,,40000.0
2011-11-28,,40000.0
2011-11-29,,40000.0
2011-11-30,,40000.0
2011-12-01,,40000.0
2011-12-02,,40000.0
2011-12-05,,40000.0
2011-12-06,,40000.0
2011-12-07,,40000.0
2011-12-08,,40000.0
2011-12-09,,40000.0
2011-12-12,,40000.0
2011-12-13,,40000.0
2011-12-14,,40000.0
2011-12-15,,40000.0
2011-12-16,,40000.0
2011-12-19,,40000.0
2011-12-20,,40000.0
2011-12-21,,40000.0
2011-12-22,,40000.0
2011-12-23,,40000.0
2011-12-26,,40000.0
2011-12-27,,40000.0
2011-12-28,,40000.0
2011-12-29,,40000.0
2011-12-30,,40000.0
2012-01-04,,40000.0
2012-01-05,,40000.0
2012-01-06,,40000.0
2012-01-09,,40000.0
2012-01-10,,40000.0
2012-01-11,,40000.0
2012-01-12,,40000.0
2012-01-13,,40000.0
2012-01-16,,40000.0
2012-01-17,,40000.0
2012-01-18,,40000.0
2012-01-19,,40000.0
2012-01-20,,40000.0
2012-01-30,,40000.0
2012-01-31,,40000.0
2012-02-01,,40000.0
2012-02-02,,40000.0
2012-02-03,,40000.0
2012-02-06,,40000.0
2012-02-07,,40000.0
2012-02-08,,40000.0
2012-02-09,,40000.0
2012-02-10,,40000.0
2012-02-13,,40000.0
2012-02-14,,40000.0
2012-02-15,,40000.0
2012-02-16,,40000.0
2012-02-17,,40000.0
2012-02-20,,40000.0
2012-02-21,,40000.0
2012-02-22,,40000.0
2012-02-23,,40000.0
2012-02-24,,40000.0
2012-02-27,,40000.0
2012-02-28,,40000.0
2012-02-29,,40000.0
2012-03-01,,40000.0
2012-03-02,,40000.0
2012-03-05,,40000.0
2012-03-06,,40000.0
2012-03-07,,40000.0
2012-03-08,,40000.0
2012-03-09,,40000.0
2012-03-12,,40000.0
2012-03-13,,40000.0
2012-03-14,,40000.0
2012-03-15,,40000.0
2012-03-16,,40000.0
2012-03-19,,40000.0
2012-03-20,,40000.0
2012-03-21,,40000.0
2012-03-22,,40000.0
2012-03-23,,40000.0
2012-03-26,,40000.0
2012-03-27,,40000.0
2012-03-28,,40000.0
2012-03-29,,40000.0
2012-03-30,,40000.0
2012-04-05,,40000.0
2012-04-06,,40000.0
2012-04-09,,40000.0
2012-04-10,,40000.0
2012-04-11,,40000.0
2012-04-12,,40000.0
2012-04-13,,40000.0
2012-04-16,,40000.0
2012-04-17,,40000.0
2012-04-18,,40000.0
2012-04-19,,40000.0
2012-04-20,,40000.0
2012-04-23,,40000.0
2012-04-24,,40000.0
2012-04-25,,40000.0
2012-04-26,,40000.0
2012-04-27,,40000.0
2012-05-02,,40000.0
2012-05-03,,40000.0
2012-05-04,,40000.0
2012-05-07,,40000.0
2012-05-08,,40000.0
2012-05-09,,40000.0
2012-05-10,,40000.0
2012-05-11,,40000.0
2012-05-14,,40000.0
2012-05-15,,40000.0
2012-05-16,,40000.0
2012-05-17,,40000.0
2012-05-18,,40000.0
2012-05-21,,40000.0
2012-05-22,,40000.0
2012-05-23,,40000.0
2012-05-24,,40000.0
2012-05-25,,40000.0
2012-05-28,,40000.0
2012-05-29,,40000.0
2012-05-30,,40000.0
2012-05-31,,40000.0
2012-06-01,,40000.0
2012-06-04,,40000.0
2012-06-05,,40000.0
2012-06-06,,40000.0
2012-06-07,,40000.0
2012-06-08,,40000.0
2012-06-11,,40000.0
2012-06-12,,40000.0
2012-06-13,,40000.0
2012-06-14,,40000.0
2012-06-15,,40000.0
2012-06-18,,40000.0
2012-06-19,,40000.0
2012-06-20,,40000.0
2012-06-21,,40000.0
2012-06-25,,40000.0
2012-06-26,,40000.0
2012-06-27,,40000.0
2012-06-28,,40000.0
2012-06-29,,40000.0
2012-07-02,,40000.0
2012-07-03,,40000.0
2012-07-04,,40000.0
2012-07-05,,40000.0
2012-07-06,,40000.0
2012-07-09,,40000.0
2012-07-10,,40000.0
2012-07-11,,40000.0
2012-07-12,,40000.0
2012-07-13,,40000.0
2012-07-16,,40000.0
2012-07-17,,40000.0
2012-07-18,,40000.0
2012-07-19,,40000.0
2012-07-20,,40000.0
2012-07-23,,40000.0
2012-07-24,,40000.0
2012-07-25,,40000.0
2012-07-26,,40000.0
2012-07-27,,40000.0
2012-07-30,,40000.0
2012-07-31,,40000.0
2012-08-01,,40000.0
2012-08-02,,40000.0
2012-08-03,,40000.0
2012-08-06,,40000.0
2012-08-07,,40000.0
2012-08-08,,40000.0
2012-08-09,,40000.0
2012-08-10,,40000.0
2012-08-13,,40000.0
2012-08-14,,40000.0
2012-08-15,,40000.0
2012-08-16,,40000.0
2012-08-17,,40000.0
2012-08-20,,40000.0
2012-08-21,,40000.0
2012-08-22,,40000.0
2012-08-23,,40000.0
2012-08-24,,40000.0
2012-08-27,,40000.0
2012-08-28,,40000.0
2012-08-29,,40000.0
2012-08-30,,40000.0
2012-08-31,,40000.0
2012-09-03,,40000.0
2012-09-04,,40000.0
2012-09-05,,40000.0
2012-09-06,,40000.0
2012-09-07,,40000.0
2012-09-10,,40000.0
2012-09-11,,40000.0
2012-09-12,,40000.0
2012-09-13,,40000.0
2012-09-14,,40000.0
2012-09-17,,40000.0
2012-09-18,,40000.0
2012-09-19,,40000.0
2012-09-20,,40000.0
2012-09-21,,40000.0
2012-09-24,,40000.0
2012-09-25,,40000.0
2012-09-26,,40000.0
2012-09-27,,40000.0
2012-09-28,,40000.0
2012-10-08,,40000.0
2012-10-09,,40000.0
2012-10-10,,40000.0
2012-10-11,,40000.0
2012-10-12,,40000.0
2012-10-15,,40000.0
2012-10-16,,40000.0
2012-10-17,,40000.0
2012-10-18,,40000.0
2012-10-19,,40000.0
2012-10-22,,40000.0
2012-10-23,,40000.0
2012-10-24,,40000.0
2012-10-25,,40000.0
2012-10-26,,40000.0
2012-10-29,,40000.0
2012-10-30,,40000.0
2012-10-31,,40000.0
2012-11-01,,40000.0
2012-11-02,,40000.0
2012-11-05,,40000.0
2012-11-06,,40000.0
2012-11-07,,40000.0
2012-11-08,,40000.0
2012-11-09,,40000.0
2012-11-12,,40000.0
2012-11-13,,40000.0
2012-11-14,,40000.0
2012-11-15,,40000.0
2012-11-16,,40000.0
2012-11-19,,40000.0
2012-11-20,,40000.0
2012-11-21,,40000.0
2012-11-22,,40000.0
2012-11-23,,40000.0
2012-11-26,,40000.0
2012-11-27,,40000.0
2012-11-28,,40000.0
2012-11-29,,40000.0
2012-11-30,,40000.0
2012-12-03,,40000.0
2012-12-04,,40000.0
2012-12-05,,40000.0
2012-12-06,,40000.0
2012-12-07,,40000.0
2012-12-10,,40000.0
2012-12-11,,40000.0
2012-12-12,,40000.0
2012-12-13,,40000.0
2012-12-14,,40000.0
2012-12-17,,40000.0
2012-12-18,,40000.0
2012-12-19,,40000.0
2012-12-20,,40000.0
2012-12-21,,40000.0
2012-12-24,,40000.0
2012-12-25,,40000.0
2012-12-26,,40000.0
2012-12-27,,40000.0
2012-12-28,,40000.0
2012-12-31,,40000.0
2013-01-04,,40000.0
2013-01-07,,40000.0
2013-01-08,,40000.0
2013-01-09,,40000.0
2013-01-10,,40000.0
2013-01-11,,40000.0
2013-01-14,,40000.0
2013-01-15,,40000.0
2013-01-16,,40000.0
2013-01-17,,40000.0
2013-01-18,,40000.0
2013-01-21,,40000.0
2013-01-22,,40000.0
2013-01-23,,40000.0
2013-01-24,,40000.0
2013-01-25,,40000.0
2013-01-28,,40000.0
2013-01-29,,40000.0
2013-01-30,,40000.0
2013-01-31,,40000.0
2013-02-01,,40000.0
2013-02-04,,40000.0
2013-02-05,,40000.0
2013-02-06,,40000.0
2013-02-07,,40000.0
2013-02-08,,40000.0
2013-02-18,,40000.0
2013-02-19,,40000.0
2013-02-20,,40000.0
2013-02-21,,40000.0
2013-02-22,,40000.0
2013-02-25,,40000.0
2013-02-26,,40000.0
2013-02-27,,40000.0
2013-02-28,,40000.0
2013-03-01,,40000.0
2013-03-04,,40000.0
2013-03-05,,40000.0
2013-03-06,,40000.0
2013-03-07,,40000.0
2013-03-08,,40000.0
2013-03-11,,40000.0
2013-03-12,,40000.0
2013-03-13,,40000.0
2013-03-14,,40000.0
2013-03-15,,40000.0
2013-03-18,,40000.0
2013-03-19,,41000.0
2013-03-20,,41000.0
2013-03-21,,41000.0
2013-03-22,,41000.0
2013-03-25,,41000.0
2013-03-26,,41000.0
2013-03-27,,41000.0
2013-03-28,,41000.0
2013-03-29,,41000.0
2013-04-01,,41000.0
2013-04-02,,41000.0
2013-04-03,,41000.0
2013-04-08,,41000.0
2013-04-09,,41000.0
2013-04-10,,41000.0
2013-04-11,,41000.0
2013-04-12,,41000.0
2013-04-15,,41000.0
2013-04-16,,41000.0
2013-04-17,,41000.0
2013-04-18,,41000.0
2013-04-19,,41000.0
2013-04-22,,41000.0
2013-04-23,,41000.0
2013-04-24,,41000.0
2013-04-25,,41000.0
2013-04-26,,41000.0
2013-05-02,,41000.0
2013-05-03,,41000.0
2013-05-06,,41000.0
2013-05-07,,41000.0
2013-05-08,,41000.0
2013-05-09,,41000.0
2013-05-10,,41000.0
2013-05-13,,41000.0
2013-05-14,,41000.0
2013-05-15,,41000.0
2013-05-16,,41000.0
2013-05-17,,41000.0
2013-05-20,,41000.0
2013-05-21,,41000.0
2013-05-22,,41000.0
2013-05-23,,41000.0
2013-05-24,,41000.0
2013-05-27,,41000.0
2013-05-28,,41000.0
2013-05-29,,41000.0
2013-05-30,,41000.0
2013-05-31,,41000.0
2013-06-03,,41000.0
2013-06-04,,41000.0
2013-06-05,,41000.0
2013-06-06,,41000.0
2013-06-07,,41000.0
2013-06-13,,41000.0
2013-06-14,,41000.0
2013-06-17,,41000.0
2013-06-18,,41000.0
2013-06-19,,41000.0
2013-06-20,,41000.0
2013-06-21,,41000.0
2013-06-24,,41000.0
2013-06-25,,41000.0
2013-06-26,,41000.0
2013-06-27,,41000.0
2013-06-28,,41000.0
2013-07-01,,41000.0
2013-07-02,,41000.0
2013-07-03,,41000.0
2013-07-04,,41000.0
2013-07-05,,41000.0
2013-07-08,,41000.0
2013-07-09,,41000.0
2013-07-10,,41000.0
2013-07-11,,41000.0
2013-07-12,,41000.0
2013-07-15,,41000.0
2013-07-16,,41000.0
2013-07-17,,41000.0
2013-07-18,,41000.0
2013-07-19,,41000.0
2013-07-22,,41000.0
2013-07-23,,41000.0
2013-07-24,,41000.0
2013-07-25,,41000.0
2013-07-26,,41000.0
2013-07-29,,41000.0
2013-07-30,,41000.0
2013-07-31,,41000.0
2013-08-01,,41000.0
2013-08-02,,41000.0
2013-08-05,,41000.0
2013-08-06,,41000.0
2013-08-07,,41000.0
2013-08-08,,41000.0
2013-08-09,,41000.0
2013-08-12,,41000.0
2013-08-13,,41000.0
2013-08-14,,41000.0
2013-08-15,,41000.0
2013-08-16,,41000.0
2013-08-19,,41000.0
2013-08-20,,41000.0
2013-08-21,,41000.0
2013-08-22,,41000.0
2013-08-23,,41000.0
2013-08-26,,41000.0
2013-08-27,,41000.0
2013-08-28,,41000.0
2013-08-29,,41000.0
2013-08-30,,41000.0
2013-09-02,,41000.0
2013-09-03,,41000.0
2013-09-04,,41000.0
2013-09-05,,41000.0
2013-09-06,,41000.0
2013-09-09,,39000.0
2013-09-10,,38500.0
2013-09-11,,38500.0
2013-09-12,,38500.0
2013-09-13,,38500.0
2013-09-16,,38500.0
2013-09-17,,38500.0
2013-09-18,,38500.0
2013-09-23,,38500.0
2013-09-24,,38500.0
2013-09-25,,38500.0
2013-09-26,,38500.0
2013-09-27,,38500.0
2013-09-30,,38500.0
2013-10-08,,38500.0
2013-10-09,,38500.0
2013-10-10,,38500.0
2013-10-11,,38500.0
2013-10-14,,38500.0
2013-10-15,,38500.0
2013-10-16,,38500.0
2013-10-17,,38500.0
2013-10-18,,38500.0
2013-10-21,,38500.0
2013-10-22,,38500.0
2013-10-23,,38500.0
2013-10-24,,38500.0
2013-10-25,,38500.0
2013-10-28,,38500.0
2013-10-29,,38500.0
2013-10-30,,38500.0
2013-10-31,,37000.0
2013-11-01,,37000.0
2013-11-04,,37000.0
2013-11-05,,37000.0
2013-11-06,,37000.0
2013-11-07,,37000.0
2013-11-08,,37000.0
2013-11-11,,37000.0
2013-11-12,,37000.0
2013-11-13,,37000.0
2013-11-14,,37000.0
2013-11-15,,37000.0
2013-11-18,,37000.0
2013-11-19,,37000.0
2013-11-20,,37000.0
2013-11-21,,37000.0
2013-11-22,,37000.0
2013-11-25,,37000.0
2013-11-26,,37000.0
2013-11-27,,37000.0
2013-11-28,,37000.0
2013-11-29,,37000.0
2013-12-02,,37000.0
2013-12-03,,37000.0
2013-12-04,,37000.0
2013-12-05,,37000.0
2013-12-06,,37000.0
2013-12-09,,37000.0
2013-12-10,,37000.0
2013-12-11,,37000.0
2013-12-12,,37000.0
2013-12-13,,37000.0
2013-12-16,,37000.0
2013-12-17,,37000.0
2013-12-18,,37000.0
2013-12-19,,37000.0
2013-12-20,,37000.0
2013-12-23,,37000.0
2013-12-24,,37000.0
2013-12-25,,37000.0
2013-12-26,,37000.0
2013-12-27,,37000.0
2013-12-30,,37000.0
2013-12-31,,37000.0
2014-01-02,,37000.0
2014-01-03,,37000.0
2014-01-06,,37000.0
2014-01-07,,37000.0
2014-01-08,,37000.0
2014-01-09,,37000.0
2014-01-10,,37000.0
2014-01-13,,37000.0
2014-01-14,,37000.0
2014-01-15,,37000.0
2014-01-16,,37000.0
2014-01-17,,37000.0
2014-01-20,,37000.0
2014-01-21,,37000.0
2014-01-22,,37000.0
2014-01-23,,37000.0
2014-01-24,,37000.0
2014-01-27,,37000.0
2014-01-28,,37000.0
2014-01-29,,37000.0
2014-01-30,,37000.0
2014-02-07,,37000.0
2014-02-10,,37000.0
2014-02-11,,37000.0
2014-02-12,,37000.0
2014-02-13,,37000.0
2014-02-14,,37000.0
2014-02-17,,37000.0
2014-02-18,,37000.0
2014-02-19,,37000.0
2014-02-20,,37000.0
2014-02-21,,37000.0
2014-02-24,,37000.0
2014-02-25,,37000.0
2014-02-26,,37000.0
2014-02-27,,37000.0
2014-02-28,,37000.0
2014-03-03,,37000.0
2014-03-04,,37000.0
2014-03-05,,37000.0
2014-03-06,,37000.0
2014-03-07,,37000.0
2014-03-10,,37000.0
2014-03-11,,37000.0
2014-03-12,,37000.0
2014-03-13,,37000.0
2014-03-14,,37000.0
2014-03-17,,37000.0
2014-03-18,,37000.0
2014-03-19,,37000.0
2014-03-20,,37000.0
2014-03-21,,37000.0
2014-03-24,,37000.0
2014-03-25,,37000.0
2014-03-26,,37000.0
2014-03-27,,37000.0
2014-03-28,,37000.0
2014-03-31,,37000.0
2014-04-01,,37000.0
2014-04-02,,37000.0
2014-04-03,,37000.0
2014-04-04,,37000.0
2014-04-08,,37000.0
2014-04-09,,37000.0
2014-04-10,,37000.0
2014-04-11,,37000.0
2014-04-14,,37000.0
2014-04-15,,37000.0
2014-04-16,,37000.0
2014-04-17,,37000.0
2014-04-18,,37000.0
2014-04-21,,37000.0
2014-04-22,,37000.0
2014-04-23,,37000.0
2014-04-24,,37000.0
2014-04-25,,37000.0
2014-04-28,,37000.0
2014-04-29,,37000.0
2014-04-30,,37000.0
2014-05-05,,37000.0
2014-05-06,,37000.0
2014-05-07,,37000.0
2014-05-08,,37000.0
2014-05-09,,37000.0
2014-05-12,,37000.0
2014-05-13,,37000.0
2014-05-14,,37000.0
2014-05-15,,37000.0
2014-05-16,,37000.0
2014-05-19,,37000.0
2014-05-20,,37000.0
2014-05-21,,37000.0
2014-05-22,,37000.0
2014-05-23,,37000.0
2014-05-26,,37000.0
2014-05-27,,37000.0
2014-05-28,,37000.0
2014-05-29,,37000.0
2014-05-30,,37000.0
2014-06-03,,37000.0
2014-06-04,,37000.0
2014-06-05,,37000.0
2014-06-06,,37000.0
2014-06-09,,37000.0
2014-06-10,,37000.0
2014-06-11,,37000.0
2014-06-12,,37000.0
2014-06-13,,37000.0
2014-06-16,,37000.0
2014-06-17,,37000.0
2014-06-18,,37000.0
2014-06-19,,37000.0
2014-06-20,,37000.0
2014-06-23,,37000.0
2014-06-24,,37000.0
2014-06-25,,37000.0
2014-06-26,,37000.0
2014-06-27,,37000.0
2014-06-30,,37000.0
2014-07-01,,37000.0
2014-07-02,,37000.0
2014-07-03,,37000.0
2014-07-04,,37000.0
2014-07-07,,37000.0
2014-07-08,,37000.0
2014-07-09,,37000.0
2014-07-10,,37000.0
2014-07-11,,37000.0
2014-07-14,,37000.0
2014-07-15,,37000.0
2014-07-16,,37000.0
2014-07-17,,37000.0
2014-07-18,,37000.0
2014-07-21,,37000.0
2014-07-22,,37000.0
2014-07-23,,37000.0
2014-07-24,,37000.0
2014-07-25,,37000.0
2014-07-28,,37000.0
2014-07-29,,37000.0
2014-07-30,,37000.0
2014-07-31,,37000.0
2014-08-01,,37000.0
2014-08-04,,37000.0
2014-08-05,,37000.0
2014-08-06,,37000.0
2014-08-07,,37000.0
2014-08-08,,37000.0
2014-08-11,,39000.0
2014-08-12,,39000.0
2014-08-13,,39000.0
2014-08-14,,39000.0
2014-08-15,,39000.0
2014-08-18,,39000.0
2014-08-19,,39000.0
2014-08-20,,39000.0
2014-08-21,,39000.0
2014-08-22,,39000.0
2014-08-25,,39000.0
2014-08-26,,39000.0
2014-08-27,,39000.0
2014-08-28,,39000.0
2014-08-29,,39000.0
2014-09-01,,39000.0
2014-09-02,,39000.0
2014-09-03,,39000.0
2014-09-04,,39000.0
2014-09-05,,39000.0
2014-09-09,,39000.0
2014-09-10,,39000.0
2014-09-11,,39000.0
2014-09-12,,39000.0
2014-09-15,,39000.0
2014-09-16,,39000.0
2014-09-17,,39750.0
2014-09-18,,39750.0
2014-09-19,,39750.0
2014-09-22,,39750.0
2014-09-23,,39750.0
2014-09-24,,39750.0
2014-09-25,,39750.0
2014-09-26,,39750.0
2014-09-29,,39750.0
2014-09-30,,39750.0
2014-10-08,,39750.0
2014-10-09,,39750.0
2014-10-10,,39750.0
2014-10-13,,39750.0
2014-10-14,,39750.0
2014-10-15,,39750.0
2014-10-16,,39750.0
2014-10-17,,39750.0
2014-10-20,,39750.0
2014-10-21,,39750.0
2014-10-22,,40250.0
2014-10-23,,40250.0
2014-10-24,,40250.0
2014-10-27,,40250.0
2014-10-28,,40250.0
2014-10-29,,40250.0
2014-10-30,,40250.0
2014-10-31,,40250.0
2014-11-03,,40250.0
2014-11-04,,40250.0
2014-11-05,,40250.0
2014-11-06,,40250.0
2014-11-07,,40250.0
2014-11-10,,40250.0
2014-11-11,,40250.0
2014-11-12,,40250.0
2014-11-13,,40250.0
2014-11-14,,40750.0
2014-11-17,,40750.0
2014-11-18,,40750.0
2014-11-19,,40750.0
2014-11-20,,40750.0
2014-11-21,,40750.0
2014-11-24,,40750.0
2014-11-25,,40750.0
2014-11-26,,40750.0
2014-11-27,,40750.0
2014-11-28,,42000.0
2014-12-01,,42000.0
2014-12-02,,42000.0
2014-12-03,,42000.0
2014-12-04,,42000.0
2014-12-05,,42000.0
2014-12-08,,42000.0
2014-12-09,,42000.0
2014-12-10,,42000.0
2014-12-11,,42000.0
2014-12-12,,42000.0
2014-12-15,,42000.0
2014-12-16,,42000.0
2014-12-17,,42000.0
2014-12-18,,42000.0
2014-12-19,,42000.0
2014-12-22,,42000.0
2014-12-23,,42000.0
2014-12-24,,42000.0
2014-12-25,,42000.0
2014-12-26,,42000.0
2014-12-29,,42000.0
2014-12-30,,42000.0
2014-12-31,,42000.0
2015-01-05,,42000.0
2015-01-06,,42500.0
2015-01-07,,42500.0
2015-01-08,,42500.0
2015-01-09,,42500.0
2015-01-12,,42500.0
2015-01-13,,42500.0
2015-01-14,,42500.0
2015-01-15,,42500.0
2015-01-16,,42500.0
2015-01-19,,42500.0
2015-01-20,,42500.0
2015-01-21,,42500.0
2015-01-22,,42500.0
2015-01-23,,42500.0
2015-01-26,,42500.0
2015-01-27,,43500.0
2015-01-28,,43500.0
2015-01-29,,43500.0
2015-01-30,,43500.0
2015-02-02,,43500.0
2015-02-03,,43500.0
2015-02-04,,43500.0
2015-02-05,,43500.0
2015-02-06,,43500.0
2015-02-09,,43500.0
2015-02-10,,43500.0
2015-02-11,,43500.0
2015-02-12,,43500.0
2015-02-13,,43500.0
2015-02-16,,43500.0
2015-02-17,,43500.0
2015-02-25,,43500.0
2015-02-26,,43500.0
2015-02-27,,43500.0
2015-03-02,,43500.0
2015-03-03,,43500.0
2015-03-04,,43500.0
2015-03-05,,43500.0
2015-03-06,,43500.0
2015-03-09,,43500.0
2015-03-10,,43500.0
2015-03-11,,43500.0
2015-03-12,,43500.0
2015-03-13,,43500.0
2015-03-16,,43500.0
2015-03-17,,43500.0
2015-03-18,,44000.0
2015-03-19,,44000.0
2015-03-20,,44000.0
2015-03-23,,44000.0
2015-03-24,,44000.0
2015-03-25,,44000.0
2015-03-26,,44000.0
2015-03-27,,44000.0
2015-03-30,,44000.0
2015-03-31,,44000.0
2015-04-01,,45000.0
2015-04-02,,45000.0
2015-04-03,,45000.0
2015-04-07,,45000.0
2015-04-08,,45000.0
2015-04-09,,45000.0
2015-04-10,,46000.0
2015-04-13,,46000.0
2015-04-14,,46000.0
2015-04-15,,46000.0
2015-04-16,,46000.0
2015-04-17,,46000.0
2015-04-20,,46000.0
2015-04-21,,46000.0
2015-04-22,,46000.0
2015-04-23,,47000.0
2015-04-24,,47000.0
2015-04-27,,47000.0
2015-04-28,,47000.0
2015-04-29,,47000.0
2015-04-30,,47000.0
2015-05-04,,47000.0
2015-05-05,,47000.0
2015-05-06,,47000.0
2015-05-07,,47000.0
2015-05-08,,47000.0
2015-05-11,,47000.0
2015-05-12,,47000.0
2015-05-13,,47000.0
2015-05-14,,47000.0
2015-05-15,,47000.0
2015-05-18,,47000.0
2015-05-19,,47000.0
2015-05-20,,47000.0
2015-05-21,,47000.0
2015-05-22,,47000.0
2015-05-25,,47000.0
2015-05-26,,47000.0
2015-05-27,,47000.0
2015-05-28,,48000.0
2015-05-29,,48000.0
2015-06-01,,48000.0
2015-06-02,,48000.0
2015-06-03,,48000.0
2015-06-04,,48000.0
2015-06-05,,48000.0
2015-06-08,,48000.0
2015-06-09,,48000.0
2015-06-10,,48000.0
2015-06-11,,49000.0
2015-06-12,,49000.0
2015-06-15,,49000.0
2015-06-16,,49000.0
2015-06-17,,49000.0
2015-06-18,,49000.0
2015-06-19,,49000.0
2015-06-23,,49000.0
2015-06-24,,49000.0
2015-06-25,,49000.0
2015-06-26,,49000.0
2015-06-29,,49000.0
2015-06-30,,49000.0
2015-07-01,,49000.0
2015-07-02,,49000.0
2015-07-03,,49000.0
2015-07-06,,49000.0
2015-07-07,,49000.0
2015-07-08,,49000.0
2015-07-09,,49000.0
2015-07-10,,49000.0
2015-07-13,,49000.0
2015-07-14,,49000.0
2015-07-15,,49000.0
2015-07-16,,49000.0
2015-07-17,,49000.0
2015-07-20,,49000.0
2015-07-21,,49000.0
2015-07-22,,49000.0
2015-07-23,,49000.0
2015-07-24,,49000.0
2015-07-27,,49000.0
2015-07-28,,49000.0
2015-07-29,,49000.0
2015-07-30,,49000.0
2015-07-31,,49000.0
2015-08-03,,49000.0
2015-08-04,,49000.0
2015-08-05,,49000.0
2015-08-06,,49000.0
2015-08-07,,49000.0
2015-08-10,,49000.0
2015-08-11,,49000.0
2015-08-12,,49000.0
2015-08-13,,49000.0
2015-08-14,,49000.0
2015-08-17,,49000.0
2015-08-18,,49000.0
2015-08-19,,49000.0
2015-08-20,,49000.0
2015-08-21,,49000.0
2015-08-24,,49000.0
2015-08-25,,49000.0
2015-08-26,,50000.0
2015-08-27,,50000.0
2015-08-28,,50000.0
2015-08-31,,50000.0
2015-09-01,,50000.0
2015-09-02,,50000.0
2015-09-07,,50000.0
2015-09-08,,50000.0
2015-09-09,,50000.0
2015-09-10,,50000.0
2015-09-11,,50000.0
2015-09-14,,50000.0
2015-09-15,,50000.0
2015-09-16,,50000.0
2015-09-17,,50000.0
2015-09-18,,50000.0
2015-09-21,,50000.0
2015-09-22,,50000.0
2015-09-23,,50000.0
2015-09-24,,50000.0
2015-09-25,,50000.0
2015-09-28,,50000.0
2015-09-29,,50000.0
2015-09-30,,50000.0
2015-10-08,,50000.0
2015-10-09,,50000.0
2015-10-12,,50000.0
2015-10-13,,54000.0
2015-10-14,,54000.0
2015-10-15,,54000.0
2015-10-16,,54000.0
2015-10-19,,54000.0
2015-10-20,,54000.0
2015-10-21,,54000.0
2015-10-22,,54000.0
2015-10-23,,54000.0
2015-10-26,,59000.0
2015-10-27,,59000.0
2015-10-28,,59000.0
