date,close,P_fund,Total_Demand,n_f,n_c,n_f_minus_n_c,D_f,D_c,profit_f,profit_c,valid
2025-12-16,23030.0,20854.727750849637,346145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-17,22975.0,20872.724582331324,346145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-18,23035.0,20989.912775241937,325090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-19,23075.0,21084.513073692422,325090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-22,23115.0,21176.309519012877,325090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-23,23090.0,21204.85182746726,325090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-24,23230.0,21381.83603184614,325090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-25,23065.0,21275.069680834884,337480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-26,23170.0,21317.41785792807,337480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-29,23255.0,21441.899465513136,337480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-30,23380.0,21600.901466464555,337480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-12-31,23275.0,21544.952267119286,337480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-05,23820.0,22089.159966552274,315480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-06,24295.0,22568.021549628855,315480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-07,24330.0,22637.019344492506,315480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-08,23975.0,22340.922045194176,313970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-09,24015.0,22410.843082613148,313970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-12,24175.0,22591.529724257492,313970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-13,24280.0,22719.78238770783,313970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-14,24475.0,22931.337569624884,313970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-15,25090.0,23536.14344368367,317045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-16,24750.0,23244.28745023341,317045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-19,24450.0,22988.268021499895,317045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-20,24410.0,22975.388241340715,317045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-21,24350.0,22942.689111167627,317045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-22,24400.0,23012.784706757968,322465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-23,24585.0,23209.63477730848,322465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-26,24725.0,23363.550213376708,322465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-27,24950.0,23597.396559914607,322465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-28,25605.0,24237.99445459057,322465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-29,25950.0,24585.36848787901,274430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-01-30,25835.0,24496.497517118372,274430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-02,24515.0,23263.386139323153,274430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-03,24960.0,23703.966839022665,274430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-04,24885.0,23650.48020673131,274430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-05,24395.0,23201.70797906765,222800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-06,24490.0,23308.597625505055,222800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-09,24565.0,23396.139060927537,222800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-10,24505.0,23354.707899483983,222800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-11,24640.0,23498.782422237357,222800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-12,24670.0,23542.452130134498,96325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-13,24250.0,23156.103049505356,96325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-24,24680.0,23581.078914969487,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-25,24710.0,23623.809795134166,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-26,24570.0,23503.643158785377,40730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-02-27,24710.0,23687.80430018361,40730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-02,24850.0,23834.54888407567,40730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-03,24370.0,23386.21835117691,40730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-04,24480.0,23503.6570079872,40730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-05,24520.0,23553.73862939216,225470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-06,24260.0,23315.32680106429,225470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-09,24420.0,23480.309549070964,225470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-10,24415.0,23486.51643091361,225470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-11,24385.0,23468.469536042037,225470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-12,24300.0,23397.25777506535,314195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-13,24140.0,23253.552137501316,314195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-16,23905.0,23037.26582285122,314195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-17,23700.0,22849.54682788416,314195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-18,23345.0,22516.82777023318,314195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-19,22705.0,21908.67158138233,346090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-20,22935.0,22139.69963978174,346090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-23,22800.0,22018.290399549503,346090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-24,22975.0,22196.14003427526,346090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-25,22935.0,22166.20659225261,346090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-26,23070.0,22305.274380320123,350630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-27,23380.0,22613.589500299106,350630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-30,23540.0,22776.880012622685,350630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-03-31,23480.0,22727.228390505832,350630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-01,23550.0,22803.305465984202,350630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-02,23600.0,22859.955275343487,349845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-03,23590.0,22724.129454097038,349845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-07,23730.0,22868.755498783576,349845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-08,23815.0,22960.31305010695,349845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-09,23765.0,22921.57812647477,334170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-10,23615.0,22786.166868775843,334170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-13,23575.0,22756.67969450131,334170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-14,23790.0,22973.27143822885,334170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-15,23715.0,22909.739896686948,334170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-16,23905.0,23102.123884802917,362895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-17,24020.0,23153.646363394244,362895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-20,24205.0,23341.507393312637,362895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-21,24115.0,23264.06497778438,362895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-22,24250.0,23403.55315236131,362895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-23,24340.0,23499.55447556544,361640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-24,24225.0,23259.32619602546,361640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-27,24450.0,23486.106008802824,361640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-28,23840.0,22910.433274618917,361640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-29,23935.0,23011.853275177662,361640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-04-30,23645.0,22608.24969569972,364495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-06,24250.0,23198.32452811913,364495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-07,24285.0,23243.151796147744,275700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-08,24275.0,23141.188140313545,275700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-11,24085.0,22972.561582219212,275700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-12,24380.0,23266.25687907746,275700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-13,24830.0,23707.921036615833,275700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-14,24880.0,23767.589906293466,356795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-15,24690.0,23492.361787609494,356795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-18,24670.0,23486.44333384524,356795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-19,24705.0,23532.517588183113,356795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-20,24790.0,23625.91431233661,356795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-21,24805.0,23652.291865911808,347140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-22,24865.0,23615.08675488047,347140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-25,24875.0,23637.989155282285,347140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-26,25110.0,23874.407307372818,347140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-27,24710.0,23506.577095918845,347140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-28,24665.0,23475.83511010349,347345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-05-29,24965.0,23595.094211641295,347345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-01,24720.0,23378.482821716094,347345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-02,24985.0,23643.65541522411,347345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-03,25150.0,23813.908872545653,347345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-04,24800.0,23495.901589319907,333270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-05,24780.0,23419.037566298084,333270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-08,24630.0,23291.10943051984,333270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-09,24760.0,23427.39482934992,333270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-10,24620.0,23308.172917877484,333270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-11,24165.0,22889.902459530742,340745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-12,24360.0,23016.565044578023,340745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-15,24875.0,23516.49539884548,340745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-16,24765.0,23425.206461555026,340745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-17,24740.0,23413.689988617356,340745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-18,24820.0,23392.98212836313,329110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-22,24770.0,23359.22096960078,329110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-23,24570.0,23183.221802254353,329110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-24,24330.0,22968.622345655924,329110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-25,23945.0,22616.214688357875,306850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-26,23945.0,22626.649578312692,306850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-29,24470.0,23132.778992954223,306850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-06-30,24350.0,23028.69217620433,306850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-01,24400.0,23084.715407345666,306850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-02,24130.0,22839.83363725104,324920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-03,24295.0,22713.689089050033,324920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-06,24515.0,22936.135362348654,324920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-07,24740.0,23162.648178899017,324920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-08,24665.0,23109.82277071503,324920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-09,24795.0,23248.25254457987,308900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-10,24865.0,23329.72394096046,308900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-13,24700.0,23189.835724376484,308900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-14,24840.0,23335.48795124915,308900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-15,24805.0,23317.493202758746,308900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-16,24700.0,23232.866336263392,326455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2026-07-17,24465.0,22913.63698363532,326455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
